timeStamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz
232095,0.009226076304912567,-0.04404032602906227,0.007832460105419159,0.005707730073481798,0.0027066292241215706,0.0020670336671173573
232165,0.009702183306217194,-0.045141223818063736,0.008080249652266502,0.006977119017392397,-0.0037267666775733232,0.0030839063692837954
232235,0.007695678621530533,-0.04424102604389191,0.007276411168277264,-0.003058390459045768,-4.381976032163948e-05,0.00016862711345311254
232305,0.008378447964787483,-0.043814800679683685,0.005666178651154041,5.702157795894891e-05,0.0012386203743517399,-0.006999111734330654
232375,0.007741218898445368,-0.0433715283870697,0.006906384136527777,-0.0036368686705827713,0.0027778204530477524,0.0018287707353010774
232445,0.009280935861170292,-0.04426641762256622,0.006819752976298332,0.004942459054291248,-0.00214153784327209,0.002100317506119609
232515,0.0074971700087189674,-0.044278163462877274,0.006083275657147169,-0.004802859853953123,-0.00234801322221756,-0.0007795235142111778
232585,0.009491587989032269,-0.04275858402252197,0.010254831053316593,0.004346388857811689,0.0044935611076653,0.017721908167004585
232655,0.010191462934017181,-0.043174758553504944,0.007787209935486317,0.007030569948256016,0.0012347185984253883,0.00223256996832788
232725,0.009567813947796822,-0.04340503364801407,0.0062372381798923016,0.0023258968722075224,-5.0383579946355894e-05,-0.004440044518560171
232795,0.009321662597358227,-0.04213285818696022,0.005496884696185589,0.0004460649215616286,0.00463374936953187,-0.005412606056779623
232865,0.008698566816747189,-0.04339485988020897,0.005499282851815224,-0.0027768253348767757,-0.0025564804673194885,-0.003093329258263111
232935,0.008696844801306725,-0.041863568127155304,0.006621359381824732,-0.0024032655637711287,0.004678315483033657,0.0021945044863969088
233005,0.009520993568003178,-0.04274836555123329,0.00569682102650404,0.0014455706113949418,-0.0008848848519846797,-0.001251035020686686
233075,0.009380016475915909,-0.04395511373877525,0.0067582037299871445,0.0006452027591876686,-0.006880611181259155,0.005540671292692423
233145,0.009204584173858166,-0.04351099953055382,0.005214867182075977,-0.00024059941642917693,-0.003459927625954151,-0.0034685232676565647
233215,0.009584623388946056,-0.04357535392045975,0.007128339260816574,0.0012248065322637558,-0.0027766283601522446,0.008545300923287868
233285,0.008587367832660675,-0.045054227113723755,0.008009468205273151,-0.003864650847390294,-0.009883029386401176,0.010974995791912079
233355,0.00940129067748785,-0.045141804963350296,0.006464296020567417,0.0005256497533991933,-0.00915347971022129,0.0022806876804679632
233425,0.009848995134234428,-0.04477836191654205,0.006915232166647911,0.002139790914952755,-0.0066265081986784935,0.004487114492803812
233495,0.008701182901859283,-0.04533585533499718,0.006786243058741093,-0.0033708682749420404,-0.009682510048151016,0.0029077529907226562
233565,0.007244789972901344,-0.04404487833380699,0.0065355123952031136,-0.01031519379466772,-0.00348077854141593,0.002178218914195895
233635,0.00775044085457921,-0.04432046040892601,0.005588029511272907,-0.0049800630658864975,-0.004691765643656254,-0.0024385410360991955
233705,0.00706945825368166,-0.04350285977125168,0.00512190954759717,-0.006752477027475834,0.0002540272835176438,-0.00283455359749496
233775,0.008565832860767841,-0.044415272772312164,0.005896043963730335,0.0011845433618873358,-0.0035699917934834957,0.001998711610212922
233845,0.007001577410846949,-0.043757110834121704,0.004961299244314432,-0.0056595331989228725,0.0004236185341142118,-0.0015984263736754656
233915,0.0072620939463377,-0.0457204170525074,0.005112915299832821,-0.0031359291169792414,-0.008004432544112206,0.0013350374065339565
233985,0.00788632221519947,-0.04700044170022011,0.006601924542337656,0.0010003221686929464,-0.011767379939556122,0.009480929002165794
234055,-0.000199521251488477,0.00037850599619559944,0.006104001775383949,-0.002497889334335923,0.005780763924121857,0.0023046883288770914
234125,-0.0008213955443352461,0.00021653968724422157,0.007582568563520908,-0.00821356289088726,-0.0009961106115952134,0.007016556337475777
234195,0.0005371677107177675,-0.0010105280671268702,0.007915737107396126,0.008162859827280045,-0.014133944176137447,0.008877163752913475
234265,0.00042518708505667746,-4.756831458507804e-06,0.006751031614840031,0.0055271717719733715,-0.0036051806528121233,0.001258538686670363
234335,0.0007142761023715138,6.862991540401708e-06,0.007012966554611921,0.007539805024862289,-0.003783171297982335,0.002791393781080842
234405,0.0008065487490966916,0.0013497084146365523,0.0061063989996910095,0.008055346086621284,0.004183230455964804,-0.0016054940642789006
234475,-0.0014472875045612454,-6.430973735405132e-05,0.006033869460225105,-0.005387868732213974,-0.004805900622159243,-0.0007270532078109682
234545,0.0004762979515362531,0.0005207081558182836,0.0073446230962872505,0.0053739771246910095,-0.0018723908578976989,0.005368686281144619
234615,-0.001680650981143117,-2.837373540387489e-05,0.007302669808268547,-0.006500619929283857,-0.004612286575138569,0.0041544013656675816
234685,-0.0015666228719055653,0.0020765208173543215,0.008802971802651882,-0.004871947690844536,0.0049363188445568085,0.010185073129832745
234755,-0.0005509176407940686,0.0015658129705116153,0.007985378615558147,0.001108997967094183,0.0010824892669916153,0.004196381662040949
234825,-0.0015954787377268076,0.0013077863259240985,0.007850619964301586,-0.00392527598887682,-0.0005123356240801513,0.003268349217250943
234895,-0.001602992182597518,-0.00030653903377242386,0.007193463388830423,-0.003940080292522907,-0.008003978058695793,0.0015214727027341723
234965,0.0002898918464779854,0.002394344424828887,0.006716442760080099,0.0059859417378902435,0.004552540369331837,0.0010647519957274199
235035,-0.0016199303790926933,2.8422437026165426e-07,0.006551216822117567,-0.00225704163312912,-0.004780273884534836,0.001143583795055747
235105,-0.001233706483617425,0.0014695419231429696,0.008665273897349834,0.0009501528111286461,0.004384045954793692,0.030885253101587296
235175,0.0016316616674885154,0.002307349117472768,0.009057428687810898,0.01702101156115532,0.01031662430614233,0.025272315368056297
235245,0.00011591949441935867,0.0034428671933710575,0.008223406970500946,0.009941261261701584,0.0241079218685627,0.015507204458117485
235315,0.0014474726049229503,0.004573198035359383,0.010397304780781269,0.015069309622049332,0.042798999696969986,0.03796984627842903
235385,0.0130000626668334,-0.001908313948661089,0.009640923701226711,0.06005564704537392,0.021713465452194214,0.04578496143221855
235455,0.014509166590869427,-0.00039120260044001043,0.006302393041551113,0.03930099308490753,0.03451363742351532,0.04876391589641571
235525,0.013628645800054073,-0.005185491871088743,0.006917686201632023,-0.005032473709434271,0.010211523622274399,0.05305838957428932
235595,0.005765692330896854,0.012274863198399544,0.004934432450681925,-0.04714523255825043,0.06826271861791611,0.05273609235882759
235665,0.007836357690393925,0.02150740846991539,0.014644449576735497,-0.027995318174362183,0.10360289365053177,0.11468745768070221
235735,0.00847796630114317,0.030418207868933678,0.029733462259173393,-0.019257886335253716,0.12923350930213928,0.16610340774059296
235805,0.00564329419285059,0.03335396945476532,0.049867212772369385,-0.02577599138021469,0.0870477557182312,0.20134493708610535
235875,0.004871533252298832,0.03599425032734871,0.06577334553003311,-0.012801588512957096,0.053666893392801285,0.19258429110050201
235945,0.00488315150141716,0.032386306673288345,0.08434312790632248,-0.005377478897571564,0.010354695841670036,0.1926734745502472
236015,0.004998376592993736,0.03214674070477486,0.09747877717018127,0.0019276171224191785,-0.01039760373532772,0.15965060889720917
236085,0.0050180042162537575,0.028793862089514732,0.1032271608710289,-0.0005344224045984447,-0.03375697880983353,0.10674870759248734
236155,0.0056225634180009365,0.02316652610898018,0.10444175451993942,0.0020056760404258966,-0.051846642047166824,0.06377916038036346
236225,0.007861251942813396,0.01819145679473877,0.10622832179069519,0.01212288998067379,-0.05286048352718353,0.04842774197459221
236295,0.008683854714035988,0.013738516718149185,0.10846000164747238,0.012692417949438095,-0.04425342008471489,0.05454372242093086
236365,0.010803566314280033,0.01057030726224184,0.10888532549142838,0.017192546278238297,-0.029806695878505707,0.05208989232778549
236435,0.011531480588018894,0.009046480990946293,0.11376673728227615,0.014433981850743294,-0.014336816035211086,0.08434852957725525
236505,0.0121175367385149,0.008692948147654533,0.1188664436340332,0.009445207193493843,-0.007270729634910822,0.10423143953084946
236575,0.011033216491341591,0.01841813139617443,0.12882153689861298,-0.0034125347156077623,0.03410172834992409,0.1365959346294403
236645,0.01204195898026228,0.01905292272567749,0.13598161935806274,-0.000183462820132263,0.02874636836349964,0.13777653872966766
236715,0.010385013185441494,0.02161824330687523,0.14638292789459229,-0.0077584283426404,0.02947089448571205,0.14834502339363098
236785,0.01093305367976427,0.022194666787981987,0.15738794207572937,-0.0018569334642961621,0.01243716012686491,0.1595635563135147
236855,0.012261060997843742,0.02430298738181591,0.16983936727046967,0.005974495783448219,0.0128943445160985,0.1716364473104477
236925,0.01225343532860279,0.02454574964940548,0.18363170325756073,0.0091720474883914,0.006558628287166357,0.18261060118675232
236995,0.011867547407746315,0.028754673898220062,0.1977006047964096,0.006541227921843529,0.016355639323592186,0.18721891939640045
237065,0.01242132019251585,0.029634462669491768,0.20673437416553497,0.005530586466193199,0.007892139256000519,0.1631249040365219
237135,0.015840312466025352,0.02748405933380127,0.21690228581428528,0.014764112420380116,-0.010053190402686596,0.15221631526947021
237205,0.019756024703383446,0.02579664997756481,0.22703269124031067,0.022373931482434273,-0.021517731249332428,0.14977657794952393
237275,0.02110600844025612,0.021918172016739845,0.23888151347637177,0.01727740839123726,-0.03166620060801506,0.15542098879814148
237345,0.021780529990792274,0.01883997768163681,0.24973800778388977,0.01124422624707222,-0.03547118231654167,0.15046128630638123
237415,0.025341691449284554,0.015053975395858288,0.2640664279460907,0.012738367542624474,-0.03835371881723404,0.16261200606822968
237485,0.025715915486216545,0.013246417976915836,0.27612701058387756,0.008581455796957016,-0.03270681947469711,0.15810813009738922
237555,0.029795944690704346,0.008315516635775566,0.2844839096069336,0.012913951650261879,-0.03802970051765442,0.1335345059633255
237625,0.030634310096502304,0.005394903477281332,0.2929544150829315,0.010135117918252945,-0.0393729992210865,0.12394850701093674
237695,0.03016185201704502,0.003429350210353732,0.30007821321487427,0.0007545513799414039,-0.03678753972053528,0.10921181738376617
237765,0.034369874745607376,-0.0001224217121489346,0.30678361654281616,0.005001723300665617,-0.031731098890304565,0.0978667363524437
237835,0.03535379469394684,-0.0073791379109025,0.3144392967224121,0.005404602270573378,-0.03762334957718849,0.09509764611721039
237905,0.03593234345316887,-0.007164210546761751,0.3191494643688202,0.002058659913018346,-0.029789691790938377,0.08033763617277145
237975,0.03821425512433052,-0.007868482731282711,0.32456064224243164,0.003212422365322709,-0.018993159756064415,0.07037412375211716
238045,0.03837395831942558,-0.0073094600811600685,0.3291773200035095,0.003395283594727516,-0.007103363052010536,0.06617122143507004
238115,0.04271841049194336,-0.006345680449157953,0.33385375142097473,0.01147381216287613,-0.0024549649097025394,0.06514514237642288
238185,0.04513869807124138,-0.005860972683876753,0.3381718099117279,0.015252403914928436,0.0014477060176432133,0.058120474219322205
