45871,0,0
1913,1,5
1806,1,5
1718,1,5
1652,1,5
1582,1,5
1529,1,5
1502,1,5
1429,1,5
1879,1,5
1788,1,5
1700,1,5
1639,1,5
1579,1,5
1522,1,5
1486,1,5
1437,1,5
1874,1,5
1791,1,5
1710,1,5
1660,1,5
1585,1,5
1529,1,5
1484,1,5
1425,1,5
1873,1,5
1784,1,5
1713,1,5
1658,1,5
1618,1,5
1554,1,5
1489,1,5
1447,1,5
33,0,255
32,0,255
1722,1,5
1649,1,5
1589,1,5
1561,1,5
1486,1,5
1448,1,5
32,0,255
30,0,255
33,0,255
31,0,255
30,0,255
1564,1,5
1501,1,5
1463,1,5
25,1,5
27,1,5
28,1,5
28,1,5
29,1,5
29,1,5
1512,1,4
1417,1,5
21,1,5
21,1,5
22,1,5
24,1,5
26,1,5
27,0,255
25,0,255
22,0,255
46004,0,0
1926,1,5
1817,1,5
1711,1,5
1647,1,5
1599,1,5
1533,1,5
1479,1,5
1450,1,5
1899,1,5
1780,1,5
1716,1,5
1647,1,5
1584,1,5
1526,1,5
1482,1,5
1421,1,5
1892,1,5
1775,1,5
1704,1,5
1640,1,5
1598,1,5
1527,1,5
1474,1,5
1439,1,5
1882,1,5
1796,1,5
1724,1,5
1638,1,5
1630,1,5
1542,1,5
1498,1,5
1446,1,5
33,0,255
32,0,255
1666,1,5
1662,1,5
1574,1,5
1555,1,5
1504,1,5
1440,1,5
32,0,255
30,0,255
1663,1,4
31,0,255
31,0,255
1513,1,5
1472,1,5
1422,1,5
25,1,5
26,1,5
27,1,5
28,1,5
30,1,5
29,1,5
1474,1,4
1420,1,5
22,1,5
21,1,5
23,1,5
23,1,5
28,1,5
25,0,255
24,0,255
21,0,255
46070,0,0
1925,1,5
1818,1,5
1714,1,5
1656,1,5
1568,1,5
1530,1,5
1477,1,5
1443,1,5
1894,1,5
1790,1,5
1699,1,5
1646,1,5
1590,1,5
1531,1,5
1489,1,5
1431,1,5
1883,1,5
1790,1,5
1707,1,5
1637,1,5
1595,1,5
1537,1,5
1478,1,5
1433,1,5
30,0,255
1802,1,5
1714,1,5
1669,1,5
1606,1,5
1548,1,5
1509,1,5
1444,1,5
34,0,255
1773,1,4
32,0,255
1644,1,5
1591,1,5
1537,1,5
1496,1,5
1436,1,5
33,0,255
31,0,255
1698,1,5
1631,1,4
30,0,255
31,0,255
1477,1,5
