name,timeStamp,posx,posy,posz,qw,qx,qy,qz
Drone,22717,-0.21945033377926185,0.008229306892884796,0.01837588566865939,0.9973239931816323,-0.01098808319842174,0.044329205187539335,0.057087969129308594
Surface,22717,1.9524553017895676,0.013402496775321307,0.4874400993534801,0.999888958740082,-0.0004093213128500733,0.014840284524511181,-0.0012917433835793889
Drone,22783,-0.2194520517223084,0.008268676581209285,0.018374928513512908,0.9973497032006432,-0.010931544481132571,0.044227427703934355,0.056727466888088336
Surface,22783,1.9524509193816315,0.013392463427771352,0.4874393539453924,0.9998610827191327,-0.00048560816150024786,0.01660771262183455,-0.0013279043293174138
Drone,22783,-0.21945282337287778,0.008243429267617178,0.01839945055576706,0.9973643677373012,-0.010872869558302266,0.0439419610797908,0.05670275771074719
Surface,22783,1.9524629097453081,0.01366954466701655,0.48762584263670505,0.9999010133218761,-0.0006097907134579339,0.014016065254014625,-0.001068469918428889
Drone,22783,-0.2194679450819357,0.008228437222782901,0.018391861051231632,0.9973431535421908,-0.010904479216275883,0.04427308551735271,0.056812149354808376
Surface,22783,1.9524357074107186,0.01340986208632848,0.4874180874544498,0.9998969878614993,-0.0004256961471489171,0.014284364567824587,-0.0013376760387718758
Drone,22783,-0.21946290238314173,0.008249744758336152,0.0183746555520926,0.9973816709656326,-0.01080811634927265,0.0434544005985197,0.056786460634614316
Surface,22783,1.9524481138000114,0.013525795519017234,0.4875082441489673,0.9999514854137939,-0.000642621250464568,0.009767052377367651,-0.0011038770463426802
Drone,22783,-0.2194413570286222,0.008224574270435898,0.018328540555142762,0.9973871297847605,-0.011234953551467195,0.04354615212531374,0.05653690647261163
Surface,22783,1.9524184819234844,0.013547164744518605,0.48746054754338997,0.9999347783966097,-0.000586189199636248,0.011355057892610813,-0.0010761019472302481
Drone,22783,-0.21944417697675295,0.00822285905394916,0.018353679437218808,0.9973133849311989,-0.011044055669949997,0.04459366113006457,0.05705651985926142
Surface,22783,1.9524528468587612,0.013548329400020298,0.4875245598857669,0.9999599987149872,-0.0005973687174097603,0.008856370211327354,-0.0010994667881580658
Drone,22849,-0.21949061550811982,0.008239762785383638,0.01832412175169429,0.9973336797381661,-0.011222835848850646,0.04402967934141789,0.0571048732818026
Surface,22849,1.9524637034516992,0.013518428032834488,0.4875030537675049,0.9999347809392917,-0.0006404887453046305,0.011354891095498783,-0.001044073880260304
Drone,22849,-0.2194757714312326,0.00821641301026295,0.018369199030635743,0.9973991145574516,-0.010872222944905016,0.04315493633599796,0.056696142003524935
Surface,22849,1.9524487222172406,0.01340420727306101,0.48743436420126396,0.9998830608597854,-0.00038121455666149067,0.015235068192748552,-0.0012696370704911703
Drone,22849,-0.2194593780688422,0.008252642417886822,0.018383649639205517,0.9973519465248786,-0.01092209000702638,0.04380587042982348,0.05701621198220444
Surface,22849,1.952470160835337,0.013492403548212776,0.4875902498777234,0.9999181778060321,-0.0003938184902448946,0.01271828736908106,-0.0013144453045525186
Drone,22849,-0.21945091738176634,0.0082250327856293,0.018352265634873414,0.9973235915338002,-0.011118251003625347,0.044536611421787754,0.05690807067373415
Surface,22849,1.9524636636223878,0.013513850413163657,0.4875671108761076,0.999946753753349,-0.00035729080479365524,0.010214305366662074,-0.00142476920820709
Drone,22849,-0.2194672507411835,0.008274238152324812,0.018363015481368077,0.9972995732335181,-0.011190790657878482,0.044810627118705544,0.057099344391353515
Surface,22849,1.9524495067042131,0.013408593928537752,0.48745433250196846,0.9999820411246221,-0.0002769044009609035,0.005831097762883574,-0.0013561161701930973
Drone,22849,-0.21946343788965814,0.008245217910035522,0.018358337816425093,0.9973403856078118,-0.011028198319807189,0.04429092624786109,0.056822952489173253
Surface,22849,1.9524733139654689,0.013392321734416466,0.4874401948344941,0.9999647326808657,-0.00031539718728705926,0.00827746773035031,-0.001384719131119614
Drone,22916,-0.21947982600938498,0.008242546190917252,0.018346772934208718,0.9973342499207938,-0.011187065151520102,0.04404446566837609,0.057090529444126265
Surface,22916,1.9524654388346148,0.013518787122967677,0.4875418458087984,0.9999941247611485,-0.0005630888875853153,0.003193027006961591,-0.0011126331930190968
Drone,22916,-0.21943970658261167,0.008249023497738851,0.018368050286001407,0.9973755617168213,-0.011092039192132742,0.0435148622914295,0.05679271358522505
Surface,22916,1.9524696150346237,0.013378847923280101,0.4874452101148133,0.9999697161599987,-0.000270261942877152,0.007652572440081779,-0.0013899123796796103
Drone,22916,-0.2194797450614913,0.008244550448409596,0.018388292117487413,0.9973486125483841,-0.010785100141514972,0.04388791839610877,0.05703750767352281
Surface,22916,1.952475572981029,0.013382634656130954,0.48742635662761463,0.9999479459334766,-0.0004281419665862443,0.010101702512606815,-0.0013703007787904378
Drone,22916,-0.2194775311729061,0.008258108140696899,0.018354842834187046,0.9973264751056483,-0.010946414741811527,0.04423877863029311,0.05712274960944094
Surface,22916,1.952472982059799,0.013523045152778374,0.4875225959257494,0.9999118389232342,-0.000619732054367905,0.013217486194101437,-0.0011083194691538657
Drone,22998,-0.21948104809708685,0.008240836946318393,0.018342296936753696,0.9973379662654981,-0.010992942147827428,0.04410717842570781,0.057014849641628285
Surface,22998,1.9524606069984574,0.013526251866888456,0.4875689504693876,0.9999696060510322,-0.00029842061064280556,0.007675216683409712,-0.0013375231382003014
