timeStamp,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,pm.vbatMV
22998,0.15723685920238495,-0.12961600720882416,-0.02549397572875023,4080
23068,0.14519697427749634,-0.11502115428447723,-0.023304307833313942,4085
23138,0.10810468345880508,-0.13324446976184845,-0.021082838997244835,4085
23208,0.10860396921634674,-0.13089241087436676,-0.018927890807390213,4085
23278,0.1547008752822876,-0.089680515229702,-0.029378943145275116,4085
23348,0.14817005395889282,-0.09748461097478867,-0.027599625289440155,4085
23418,0.13586729764938354,-0.10610270500183105,-0.024930549785494804,4080
23488,0.14465685188770294,-0.1202736347913742,-0.024045921862125397,4085
23558,0.10872681438922882,-0.15836341679096222,-0.02026858925819397,4085
23628,0.15174046158790588,-0.13873010873794556,-0.02089252881705761,4085
23698,0.11938726902008057,-0.12630194425582886,-0.01999281533062458,4085
23768,0.12036561220884323,-0.12031327933073044,-0.020668355748057365,4085
23838,0.12077837437391281,-0.11534260213375092,-0.019260918721556664,4085
23908,0.14132125675678253,-0.12921804189682007,-0.020512308925390244,4085
23978,0.15043552219867706,-0.1082342341542244,-0.02497469261288643,4085
24048,0.12397371977567673,-0.10057925432920456,-0.024988310411572456,4085
24118,0.12081101536750793,-0.09566798061132431,-0.024979015812277794,4080
24188,0.12258370965719223,-0.1094127893447876,-0.0234601479023695,4085
24258,0.14052069187164307,-0.12216605246067047,-0.025644876062870026,4085
24328,0.13700620830059052,-0.10854826122522354,-0.025399798527359962,4085
24398,0.1316463202238083,-0.14376948773860931,-0.022938473150134087,4085
24468,0.10888973623514175,-0.12022826820611954,-0.02081078663468361,4080
24538,0.11474031209945679,-0.09835096448659897,-0.02576618641614914,4080
24608,0.07284922152757645,-0.11376222223043442,-0.020977500826120377,4085
24678,0.07328371703624725,-0.09686761349439621,-0.019921209663152695,4085
24748,0.06744364649057388,-0.09859324246644974,-0.02045573852956295,4085
24818,0.10663208365440369,-0.09779154509305954,-0.023890484124422073,4085
24888,0.09836561232805252,-0.11753955483436584,-0.020672401413321495,4085
24958,0.08795144408941269,-0.10456805676221848,-0.022127855569124222,4080
25028,0.0743875801563263,-0.10074567794799805,-0.0210063848644495,4085
25098,0.09056676179170609,-0.10212617367506027,-0.022356519475579262,4085
25168,0.112372025847435,-0.0951710119843483,-0.025908421725034714,4085
25238,0.08357524871826172,-0.11366549134254456,-0.022408559918403625,4085
25308,0.10975172370672226,-0.11371432989835739,-0.023601176217198372,4085
25378,0.11389758437871933,-0.09847075492143631,-0.02652290277183056,4085
25448,0.09768155962228775,-0.11453527212142944,-0.028055373579263687,4085
25518,0.1296844780445099,-0.1182144284248352,-0.030476508662104607,4080
25588,0.11293743550777435,-0.08492928743362427,-0.034500230103731155,4080
25658,-0.005379504524171352,-0.015883008018136024,0.0015712939202785492,4080
25728,0.22616668045520782,-0.0789523720741272,-0.0002696635201573372,4085
25798,-0.0016015373403206468,-0.22117257118225098,0.0009268090943805873,4085
25868,0.0702126994729042,-0.13065668940544128,0.002404873725026846,4080
25938,0.05731618404388428,-0.12810884416103363,0.0043505337089300156,4080
26008,0.14901788532733917,-0.055701665580272675,0.00670800032094121,4085
26078,0.02655147761106491,-0.07565926015377045,0.006603245157748461,4080
26148,0.016798047348856926,-0.12116716057062149,0.0070116096176207066,4080
26218,0.07376200705766678,-0.10497799515724182,0.004583644215017557,4080
26288,0.08027288317680359,-0.09758102148771286,0.0052766562439501286,4085
26358,0.05845460295677185,-0.0950014516711235,0.0070298765785992146,4080
26428,0.06256917119026184,-0.08858504891395569,0.009646446444094181,4080
26498,0.023064685985445976,-0.07565302401781082,0.008802730590105057,4080
26568,0.05951668322086334,-0.09442190080881119,0.0103742815554142,4080
26638,0.06610900163650513,-0.10903211683034897,-0.0018878126284107566,3679
26708,0.1383747160434723,-0.12903180718421936,-0.07107998430728912,3790
26778,-0.01914985664188862,0.1919001340866089,-0.6182621121406555,3848
26848,0.20282725989818573,0.8594756126403809,-0.4088541269302368,3858
26918,-0.8659799098968506,2.043210744857788,-0.24207931756973267,3863
26988,-3.436795711517334,2.3158376216888428,0.2977913022041321,3858
27058,-3.171729564666748,2.23331618309021,0.7026947140693665,3853
27128,-0.37867292761802673,0.4719400107860565,0.7834469079971313,3837
27198,1.7180413007736206,-1.781196117401123,0.9975221753120422,3837
27268,2.0488805770874023,-2.9684503078460693,1.0430907011032104,3853
27338,1.9596185684204102,-3.0118207931518555,1.193360686302185,3853
27408,2.183964490890503,-3.1595427989959717,1.550303339958191,3853
27478,1.1107401847839355,-2.3719563484191895,1.7080556154251099,3853
27548,-0.31511273980140686,-0.323041707277298,1.6162974834442139,3842
27618,-1.3160111904144287,1.1898584365844727,1.3998531103134155,3737
27688,-1.8006762266159058,2.5808064937591553,1.348099946975708,3779
27758,-2.016838550567627,2.849625825881958,1.290152907371521,3790
27828,-1.8086843490600586,3.1321051120758057,1.2339539527893066,3795
27898,-1.4890555143356323,2.5934245586395264,1.1760493516921997,3790
27968,-1.088301420211792,2.2279632091522217,1.1079003810882568,3784
28038,-0.6225201487541199,1.6330387592315674,1.1397031545639038,3790
28108,-0.189672589302063,0.8799774050712585,1.257421851158142,3784
28178,0.026013541966676712,0.44214755296707153,1.4715441465377808,3795
28248,0.15273234248161316,0.11710793524980545,1.6834633350372314,3790
28318,0.37783345580101013,-0.314052015542984,1.8583929538726807,3790
28388,0.5361123085021973,-0.4871920347213745,1.982075810432434,3795
28458,0.5050591230392456,-0.4056105315685272,2.0463831424713135,3795
28528,0.49833548069000244,-0.3182198405265808,2.0895767211914062,3784
28598,-0.035805702209472656,-0.012993346899747849,2.1054463386535645,3784
28668,-0.5113396048545837,0.8719032406806946,2.347809076309204,3790
28738,-0.5099676847457886,1.2166932821273804,2.7290663719177246,3784
28808,-0.811500608921051,0.43639689683914185,2.9797141551971436,3784
28878,-0.49522966146469116,-0.09981321543455124,3.1112568378448486,3784
28948,0.09822851419448853,-0.6857293248176575,3.1452174186706543,3784
29018,0.7058902382850647,-1.1324114799499512,3.090609550476074,3795
29088,1.027381181716919,-1.2239896059036255,2.9505133628845215,3790
29158,1.1267575025558472,-1.2005890607833862,2.74682354927063,3795
29228,1.0955256223678589,-0.7773609757423401,2.4949371814727783,3800
29298,1.154524564743042,-0.7018613815307617,2.2785072326660156,3795
29368,0.9824179410934448,-0.43463587760925293,2.0573699474334717,3795
29438,0.5508721470832825,-0.1218632310628891,1.8163813352584839,3800
29508,0.1777919977903366,-0.02148325741291046,1.6059682369232178,3795
29578,-0.06384903937578201,0.2292390912771225,1.4012820720672607,3795
29648,-0.08715738356113434,0.016610924154520035,1.223435640335083,3795
29718,0.008178365416824818,-0.16997382044792175,1.0556199550628662,3790
29788,0.06550820916891098,-0.043335262686014175,0.9419270157814026,3790
29858,-0.42105209827423096,0.06665647029876709,0.824691653251648,3790
29928,-0.7501862049102783,-0.5479640364646912,0.77011638879776,3784
29998,-0.7465397119522095,-3.146000623703003,0.7350690960884094,3784
30068,-0.6725277304649353,-5.063538074493408,0.6606829166412354,3784
30138,-0.5489804148674011,-6.46572208404541,0.5127466320991516,3784
30208,0.8242899179458618,-7.173525333404541,0.3451916575431824,3779
30278,2.9042816162109375,-7.046386241912842,0.15329976379871368,3779
30348,3.773407459259033,-6.010987758636475,-0.15560747683048248,3784
30418,3.3488082885742188,-4.421847343444824,-0.41400909423828125,3784
30488,3.017162561416626,-2.88224458694458,-0.5941835045814514,3784
30558,2.5354769229888916,-1.635287880897522,-0.7337310910224915,3784
30628,1.7022395133972168,-0.497304230928421,-0.816763162612915,3779
30698,0.960123598575592,0.1453237384557724,-0.8028377890586853,3784
30768,0.5359184741973877,0.4140952229499817,-0.7077381610870361,3779
30838,0.2926434278488159,0.48173433542251587,-0.5930761694908142,3779
30908,0.02164401486515999,0.4250849187374115,-0.4582517743110657,3779
30978,-0.1159338504076004,0.23519901931285858,-0.30660367012023926,3779
31048,-0.004732801113277674,-0.26660457253456116,-0.1818302571773529,3779
31118,0.13380002975463867,-0.692226231098175,-0.10250494629144669,3784
31188,0.12950250506401062,-0.9931210875511169,-0.0602075457572937,3779
31258,0.015038298442959785,-1.0877708196640015,-0.051537297666072845,3779
31328,0.018421469256281853,-1.0028386116027832,-0.05214431509375572,3779
31398,0.0057205334305763245,-0.9955233931541443,-0.09462542086839676,3779
31468,-0.0421302504837513,-1.0267558097839355,-0.1645636409521103,3774
31538,0.1189778596162796,-0.8327193260192871,-0.21489104628562927,3774
31608,0.301897794008255,-0.801703691482544,-0.2371051162481308,3774
31678,0.28700849413871765,-0.5891410708427429,-0.26194021105766296,3774
31748,0.1741260588169098,-0.4825667142868042,-0.2756548225879669,3774
31818,0.03248865529894829,-0.3398228585720062,-0.24569472670555115,3774
31888,-0.007285131607204676,-0.37069040536880493,-0.17933900654315948,3774
31958,0.20155324041843414,-0.39246758818626404,-0.13092520833015442,3774
32028,0.46242737770080566,-0.41219595074653625,-0.07558642327785492,3774
32098,0.5246516466140747,-0.32800567150115967,0.014499088749289513,3774
32168,0.15507081151008606,-0.3356308341026306,0.14597180485725403,3774
32238,-0.24334025382995605,-0.502806544303894,0.2526305019855499,3774
32308,-0.36142706871032715,-0.4977116286754608,0.30235394835472107,3768
32378,-0.5413424968719482,-0.4652804136276245,0.2329334020614624,3768
32448,-0.30874526500701904,-0.6869344711303711,0.10747457295656204,3768
32518,0.20530830323696136,-0.7579061985015869,-0.07923091948032379,3768
32588,0.39293932914733887,-0.7382595539093018,-0.2804204225540161,3768
32658,0.5605372786521912,-0.4479542374610901,-0.407899409532547,3768
32728,0.41157767176628113,-0.17368575930595398,-0.43859419226646423,3768
32798,0.1777942031621933,-0.2246863692998886,-0.36952826380729675,3768
32868,0.05143366754055023,-0.10954753309488297,-0.42873242497444153,3768
32938,0.16724394261837006,-0.05108426883816719,-0.6303260922431946,3763
33008,0.1966513693332672,0.08867129683494568,-0.9194923043251038,3763
33078,0.5733331441879272,-0.13215987384319305,-1.1973382234573364,3763
33148,1.031340479850769,-0.08644311130046844,-1.3709429502487183,3763
33218,0.7479922771453857,0.03772127628326416,-1.4864829778671265,3763
33288,0.18104173243045807,-0.07159192115068436,-1.5439718961715698,3763
33358,0.16478072106838226,0.03916948288679123,-1.4721486568450928,3763
33428,0.3801623284816742,-0.311293363571167,-1.2469418048858643,3763
33498,-0.43283018469810486,-0.3555959165096283,-0.8966173529624939,3768
33568,-1.1433892250061035,0.13524605333805084,-0.304008424282074,3768
33638,-1.5854417085647583,-0.22109106183052063,0.13946837186813354,3763
33708,-1.72842538356781,0.255562961101532,0.4634873867034912,3763
33778,-1.2964725494384766,-0.2339390367269516,0.856378972530365,3758
33848,-0.9031375050544739,-0.17850781977176666,1.2865978479385376,3758
33918,-0.4715330898761749,-0.23221902549266815,1.7551898956298828,3763
33988,0.35857781767845154,-0.32972171902656555,2.1056101322174072,3758
34058,1.3237768411636353,-0.7094320058822632,2.353205680847168,3758
34128,2.0871567726135254,-0.7879111766815186,2.515774726867676,3758
34198,2.1469638347625732,0.006090378388762474,2.717134952545166,3763
34268,1.5574902296066284,0.7168903350830078,3.061495065689087,3763
34338,1.1566574573516846,1.282194972038269,3.3646187782287598,3758
34408,1.5324854850769043,1.9198919534683228,3.620549440383911,3758
34478,1.985809087753296,2.452066659927368,3.7970757484436035,3758
34548,1.785422444343567,3.0539612770080566,3.995002508163452,3753
34618,1.1539535522460938,3.2839138507843018,4.287930488586426,3758
34688,0.665095329284668,3.249454975128174,4.595419406890869,3758
34758,0.7092723846435547,2.5532593727111816,4.936807155609131,3753
34828,0.624373197555542,1.171474814414978,5.3996686935424805,3753
34898,-0.025615233927965164,0.8159106373786926,6.093722343444824,3753
34968,-0.9892868995666504,0.8232293128967285,7.11907958984375,3758
35038,-1.819022297859192,0.48155465722084045,8.349746704101562,3758
35108,-1.712890386581421,0.015990620478987694,9.614514350891113,3758
35178,-1.8589075803756714,-0.3823659420013428,10.875934600830078,3758
35248,-3.080862522125244,0.3022897243499756,12.036547660827637,3758
35318,-4.289453983306885,1.1336045265197754,13.384661674499512,3758
35388,-5.383346080780029,1.9389804601669312,14.534749031066895,3758
35458,-6.049922466278076,2.831181764602661,15.20667552947998,3758
35528,-5.532297134399414,3.8114922046661377,15.336564064025879,3753
35598,-3.2925961017608643,4.527551651000977,15.245317459106445,3753
35668,-0.08346527814865112,4.0389814376831055,14.889418601989746,3753
35738,2.4234564304351807,0.6649439334869385,14.426987648010254,3753
35808,3.566927671432495,-3.8550961017608643,13.777585983276367,3747
35878,4.048302173614502,-5.888084411621094,12.639196395874023,3747
35948,4.385735988616943,-6.482691764831543,11.389949798583984,3747
36018,4.3080973625183105,-5.9199442863464355,10.22219181060791,3742
36088,3.7270565032958984,-4.4378838539123535,9.23519515991211,3747
36158,3.2081456184387207,-2.2448184490203857,8.606879234313965,3747
36228,2.6051812171936035,0.5412635207176208,8.15638542175293,3742
36298,1.761420488357544,4.2071943283081055,7.849217891693115,3747
36368,0.055391959846019745,6.194845199584961,8.005249977111816,3747
36438,-2.6216368675231934,6.365225315093994,8.009771347045898,3737
36508,-5.5610880851745605,12.22125244140625,8.377795219421387,3747
36578,-8.359506607055664,19.60999298095703,9.436185836791992,3753
36648,-10.618896484375,26.395458221435547,10.2982816696167,3758
36718,0.3709867298603058,19.14241600036621,5.5058698654174805,3737
36788,10.427224159240723,-3.9412899017333984,7.187961101531982,3737
36858,-7.189878463745117,-9.9397611618042,9.752561569213867,3747
36928,-25.526403427124023,-9.907642364501953,10.650424003601074,3869
36998,-32.61410903930664,-5.304067134857178,11.854029655456543,3980
37068,-5.563198566436768,-4.274045467376709,9.616853713989258,3980
37138,1.8066861629486084,-4.3925628662109375,7.742560386657715,3980
37208,1.4341089725494385,-4.398614883422852,5.5985107421875,3985
37278,1.4031988382339478,-4.393270492553711,3.9383256435394287,3985
37348,1.3891136646270752,-4.361464023590088,3.7285168170928955,3985
37418,1.3787026405334473,-4.324636936187744,3.676027297973633,3990
37488,1.3656941652297974,-4.277410507202148,3.65053653717041,3990
37558,1.3449699878692627,-4.212428092956543,3.6101901531219482,3990
37628,1.3343534469604492,-4.189347743988037,3.589431047439575,3990
37698,1.3222465515136719,-4.1598076820373535,3.5628581047058105,3995
37768,1.313103437423706,-4.13436222076416,3.547330856323242,3995
37838,1.304072380065918,-4.108745098114014,3.5185651779174805,3995
37908,1.2903016805648804,-4.074614524841309,3.499859571456909,3995
37978,1.2808488607406616,-4.049981117248535,3.4774045944213867,3995
38048,1.2662255764007568,-4.0205488204956055,3.4522249698638916,3995
38118,1.2600618600845337,-4.003960132598877,3.4261655807495117,4001
38188,1.2490531206130981,-3.9762747287750244,3.403730869293213,4001
38258,1.238828420639038,-3.949209690093994,3.3771064281463623,4001
38328,1.2277178764343262,-3.928866386413574,3.355689287185669,4001
38398,1.2153143882751465,-3.904634952545166,3.3324217796325684,4001
38468,1.20436692237854,-3.867799758911133,3.310321569442749,4001
38538,1.1982706785202026,-3.853559970855713,3.287247896194458,4001
38608,1.1856777667999268,-3.8204104900360107,3.2646775245666504,4001
38678,1.1748971939086914,-3.797295093536377,3.243631601333618,4001
38748,1.1618132591247559,-3.7728431224823,3.2206475734710693,4006
38818,1.151645302772522,-3.752156972885132,3.1997251510620117,4006
38888,1.1423678398132324,-3.726064682006836,3.1772186756134033,4006
38958,1.1271207332611084,-3.694762945175171,3.1537258625030518,4006
39028,1.1199451684951782,-3.679690361022949,3.129565715789795,4006
39098,1.1089410781860352,-3.649951696395874,3.1107003688812256,4006
39168,1.0979251861572266,-3.6260879039764404,3.088575601577759,4006
39238,1.0924910306930542,-3.60701584815979,3.0639264583587646,4006
39308,1.0870280265808105,-3.585047960281372,3.0462067127227783,4006
