timeStamp,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw
83538,-0.5333371162414551,0.6381035447120667,-0.006436169613152742
83608,-0.5075511932373047,0.6138230562210083,-0.00839698500931263
83678,-0.5239379405975342,0.6257259249687195,-0.00930078886449337
83748,-0.4562859535217285,0.587788462638855,-0.00923419464379549
83818,-0.47335636615753174,0.6183878183364868,-0.008536460809409618
83888,-0.4420566260814667,0.6087440848350525,-0.00665610795840621
83958,-0.5136384963989258,0.6290831565856934,-0.005073565058410168
84028,-0.5069617033004761,0.6176350712776184,-0.0029544576536864042
84098,-0.5029171705245972,0.6108660697937012,-8.302373316837475e-05
84168,-0.5248236060142517,0.6459593176841736,-0.0003434773243498057
84238,-0.5274981260299683,0.6421639323234558,-0.0002353475138079375
84308,-0.5169737935066223,0.6351465582847595,0.0002649430825840682
84378,-0.5020642876625061,0.6237162351608276,-0.0005514203221537173
84448,-0.4950367212295532,0.6095879077911377,0.00031310945632867515
84518,-0.49537694454193115,0.615998387336731,0.003496878780424595
84588,-0.49713417887687683,0.6168944835662842,0.0030627651140093803
84658,-0.49192389845848083,0.6033961772918701,0.0007080945069901645
84728,-0.49359026551246643,0.6084570288658142,0.00029259128496050835
84798,-0.49435776472091675,0.6131377816200256,-0.0004000196058768779
84868,-0.4969984292984009,0.6335356831550598,-0.0013776777777820826
84938,-0.49514859914779663,0.6384579539299011,-0.0017993910005316138
85008,-0.4963815212249756,0.6433897614479065,-0.0023272810503840446
85078,-0.49325963854789734,0.626086950302124,-0.0007384177297353745
85148,-0.4916061460971832,0.6299620866775513,0.0006930770468898118
85218,-0.4939204454421997,0.6313165426254272,-0.0015699602663516998
85288,-0.4905564785003662,0.6287508606910706,-0.0029958905652165413
85358,-0.49110737442970276,0.6433464288711548,-0.0046272678300738335
85428,-0.4869881272315979,0.6477707028388977,-0.006456163711845875
85498,-0.4861810505390167,0.6473641991615295,-0.008602160029113293
85568,-0.49079281091690063,0.654374897480011,-0.01013417448848486
85638,-0.49224066734313965,0.6506996750831604,-0.01089443638920784
85708,-0.4924332797527313,0.6489601135253906,-0.013045505620539188
85778,-0.49075648188591003,0.6320140957832336,-0.012416021898388863
85848,-0.49384942650794983,0.6480584740638733,-0.010128486901521683
85918,-0.4949984550476074,0.6583591103553772,-0.012357508763670921
85988,-0.49112847447395325,0.6612969636917114,-0.014047789387404919
86058,-0.4884973466396332,0.6676820516586304,-0.01490901131182909
86128,-0.48610326647758484,0.6499435901641846,-0.016754094511270523
86198,-0.484209805727005,0.6574752330780029,-0.01796077936887741
86268,-0.48120105266571045,0.6714867949485779,-0.018371544778347015
86338,-0.48433029651641846,0.6682853102684021,-0.021180767565965652
86408,-0.4862912595272064,0.6646845936775208,-0.02044563740491867
86478,-0.4850939214229584,0.6475664377212524,-0.017691442742943764
86548,-0.47954100370407104,0.6473775506019592,-0.017720801755785942
86618,-0.00039114581886678934,0.002976577030494809,0.0012351565528661013
86688,-0.0039633531123399734,0.013997183181345463,-0.00020397188200149685
86758,-0.004851214122027159,0.017963401973247528,-0.002201525494456291
86828,-0.0056570302695035934,0.015178155153989792,-0.0036204978823661804
86898,-0.005855001509189606,0.022557612508535385,-0.0033122925087809563
86968,-0.0056266565807163715,0.02902837283909321,-0.004762544762343168
87038,-0.006430628709495068,0.031010450795292854,-0.007023694459348917
87108,-0.011288005858659744,0.03443285450339317,-0.008064028806984425
87178,-0.015189507976174355,0.04025004059076309,-0.00875048991292715
87248,-0.014427008107304573,0.042726919054985046,-0.006994284223765135
87318,-0.015454920008778572,0.05056057497859001,-0.009584302082657814
87388,-0.01426343061029911,0.058826994150877,-0.008665456436574459
87458,-0.016221029683947563,0.06230669096112251,-0.010075959376990795
87528,-0.01629912108182907,0.06882353127002716,-0.0074912128038704395
87598,-0.015576036646962166,0.07077080011367798,-0.00789004098623991
87668,-0.024781309068202972,0.0766986683011055,-0.011765621602535248
87738,-0.04323853924870491,0.043175701051950455,0.08414727449417114
87808,-0.5730375647544861,0.6525540947914124,-0.12041554600000381
87878,-0.974917471408844,0.6417953372001648,0.07355265319347382
87948,-1.3640062808990479,-0.2391081303358078,0.2947806715965271
88018,-0.23204085230827332,-0.0984947457909584,0.7337319850921631
88088,0.6309942603111267,0.08721853792667389,1.0510839223861694
88158,1.4967719316482544,0.3849108815193176,1.1549667119979858
88228,0.7560455203056335,-0.8937972784042358,1.3682217597961426
88298,0.44881919026374817,-0.3083648681640625,1.5141723155975342
88368,0.21458342671394348,-0.3312819004058838,1.552690029144287
88438,0.008401302620768547,0.17884303629398346,1.5421874523162842
88508,-0.21135830879211426,0.4545230269432068,1.5465162992477417
88578,-0.29371947050094604,0.8391721248626709,1.5484262704849243
88648,-0.43536853790283203,1.0812164545059204,1.5581417083740234
88718,-0.40431931614875793,1.221988320350647,1.5958576202392578
88788,-0.4576627314090729,1.3157671689987183,1.6515642404556274
88858,-0.41535958647727966,1.1687958240509033,1.7056365013122559
88928,-0.3274814486503601,1.1688134670257568,1.7110706567764282
88998,-0.2471965104341507,0.9925840497016907,1.6975233554840088
89068,-0.12913374602794647,1.0024114847183228,1.662541389465332
89138,-0.05162062123417854,0.6736990213394165,1.5926264524459839
89208,-0.06809989362955093,0.5791298151016235,1.5100880861282349
89278,-0.13392816483974457,0.5343362092971802,1.4134845733642578
89348,-0.12025970965623856,0.42446014285087585,1.3289086818695068
89418,-0.10807257890701294,0.3253936469554901,1.2653449773788452
89488,0.08430429548025131,-0.23937928676605225,1.2295132875442505
89558,0.0896286889910698,-0.23798656463623047,1.1949480772018433
89628,0.06847778707742691,-0.25175976753234863,1.2019691467285156
89698,0.003111380385234952,-0.0875597670674324,1.2122726440429688
89768,0.02803121507167816,-0.03738059848546982,1.2644778490066528
89838,-0.024315698072314262,0.024214019998908043,1.2886755466461182
89908,0.029861992225050926,0.0258462056517601,1.293017864227295
89978,0.22343043982982635,0.10581985116004944,1.2575024366378784
90048,0.2288140207529068,0.23805785179138184,1.208877444267273
90118,0.2140239030122757,0.3472975790500641,1.1582964658737183
90188,0.12161152809858322,0.5680027008056641,1.096305251121521
90258,0.03213486447930336,0.42791178822517395,1.0297353267669678
90328,0.013555731624364853,0.5011702179908752,0.9785565733909607
90398,-0.061189211905002594,0.48090749979019165,0.9247270822525024
90468,-0.11653773486614227,0.38990113139152527,0.9056209325790405
90538,-0.07638292759656906,0.33553969860076904,0.9352014064788818
90608,-0.24313773214817047,0.24692484736442566,0.9531175494194031
90678,-0.2013857513666153,0.1680649071931839,0.9240436553955078
90748,-0.1739952564239502,0.1685580015182495,0.8976826667785645
90818,-0.1706952601671219,-0.04713984951376915,0.8626261949539185
90888,-0.12757234275341034,0.022226624190807343,0.8523475527763367
90958,-0.20130081474781036,-0.046169713139534,0.8319353461265564
91028,-0.07284791767597198,-0.09177415072917938,0.8512599468231201
91098,-0.0402928963303566,-0.04560214281082153,0.8607937097549438
91168,0.0655164122581482,-0.019541431218385696,0.9500603675842285
91238,0.04890409857034683,-0.12210261821746826,1.0180193185806274
91308,-0.024789931252598763,0.016173720359802246,1.1742812395095825
91378,-0.06776195764541626,0.003819651436060667,1.7173138856887817
91448,0.0036765129771083593,0.045957233756780624,2.7297332286834717
91518,0.12088673561811447,-0.04142392799258232,4.31551456451416
91588,0.05786533281207085,0.07639682292938232,6.343657493591309
91658,0.13610020279884338,0.08169060200452805,8.802250862121582
91728,0.014158746227622032,0.10179877281188965,11.542885780334473
91798,0.23285996913909912,-0.09550902992486954,14.548227310180664
91868,0.1241898164153099,0.253743052482605,17.754968643188477
91938,0.23605601489543915,0.052903275936841965,20.99177360534668
92008,0.08624938875436783,0.43980488181114197,24.20262336730957
92078,-0.029830636456608772,0.4363977015018463,27.177982330322266
92148,0.0025449260137975216,0.576575756072998,29.808727264404297
92218,-0.08544330298900604,0.36883750557899475,31.89893913269043
92288,-0.07020346075296402,0.2638903260231018,33.34197235107422
92358,0.0465153232216835,0.018347248435020447,34.28879928588867
92428,-0.19687727093696594,0.11098352074623108,34.93076705932617
92498,-0.08417310565710068,-0.21739448606967926,35.74376678466797
92568,-0.10936963558197021,-0.04595642909407616,36.95311737060547
92638,-0.08122004568576813,-0.038056135177612305,38.595115661621094
92708,0.08328302204608917,-0.13243605196475983,40.71278381347656
92778,-0.024039074778556824,-0.04239305853843689,43.19482421875
92848,0.0743093490600586,0.14498968422412872,45.782779693603516
92918,-0.041033752262592316,0.20317985117435455,48.052940368652344
92988,-0.0955904945731163,0.30219849944114685,49.654083251953125
93058,-0.01173764280974865,0.34154459834098816,51.096275329589844
93128,-0.02149374783039093,0.2354036271572113,52.828365325927734
93198,-0.055886734277009964,0.3005180358886719,54.953407287597656
93268,0.18275141716003418,0.3517460823059082,57.49955368041992
93338,0.14022459089756012,0.42087996006011963,60.42409896850586
93408,0.30867716670036316,0.39038756489753723,63.58436584472656
93478,0.2684817910194397,0.3679400682449341,66.7152328491211
93548,0.27708542346954346,0.2526243031024933,69.42620849609375
93618,0.2917270362377167,0.43310296535491943,71.59794616699219
93688,0.39750659465789795,0.4458417594432831,73.10688781738281
93758,0.20961906015872955,0.2731165587902069,74.06661987304688
93828,0.2392248809337616,0.11493935436010361,74.54598236083984
93898,0.17673473060131073,0.029387883841991425,74.7573013305664
