timeStamp,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,pm.vbatMV
74358,0.06588047742843628,0.022284867241978645,-0.03264463692903519,4017
74428,0.06789407134056091,0.016726089641451836,-0.0335661880671978,4017
74498,0.06815411150455475,0.010468775406479836,-0.033367473632097244,4022
74568,0.07069545984268188,0.003314643632620573,-0.030921582132577896,4017
74638,0.07250004261732101,0.0039346772246062756,-0.03230678290128708,4017
74708,0.08021087199449539,-0.005544010084122419,-0.03277280554175377,4017
74778,0.0805659294128418,-0.003705573733896017,-0.03521135821938515,4017
74848,0.08162333071231842,-0.002845986047759652,-0.03634051978588104,4017
74918,0.08333315700292587,-0.0011207627831026912,-0.03815789520740509,4017
74988,0.08558540046215057,-0.0012255054898560047,-0.039238911122083664,4017
75058,0.08422061800956726,0.005936314817517996,-0.042717933654785156,4017
75128,0.08152590692043304,0.003451799275353551,-0.041592393070459366,4017
75198,0.0804666206240654,0.0019356785342097282,-0.04250674694776535,4017
75268,0.08416353166103363,0.003700915025547147,-0.04338303580880165,4017
75338,0.08386705815792084,0.006693416740745306,-0.04554152116179466,4017
75408,0.08811601996421814,0.010416688397526741,-0.04763262718915939,4017
75478,0.08997996896505356,0.013070008717477322,-0.04829363897442818,4017
75548,0.08935529738664627,0.0076560331508517265,-0.049577634781599045,4017
75618,0.0925128161907196,0.009307430125772953,-0.05151798576116562,4017
75688,0.0947023406624794,0.01508980430662632,-0.05365104600787163,4017
75758,0.09399133175611496,0.015558556653559208,-0.05502929911017418,4017
75828,0.0969170406460762,0.013612276874482632,-0.055724360048770905,4017
75898,0.09529608488082886,0.010547850281000137,-0.0560339093208313,4011
75968,0.09784840792417526,0.008212963119149208,-0.055630382150411606,4017
76038,0.0998983234167099,0.011562678962945938,-0.05919824540615082,4017
76108,0.0999341607093811,0.01556597650051117,-0.05919487029314041,4017
76178,0.10385259240865707,0.019057661294937134,-0.062020495533943176,4017
76248,0.10496634244918823,0.02017517387866974,-0.06133086606860161,4017
76318,0.10398580878973007,0.023967456072568893,-0.06508055329322815,4017
76388,0.10128465294837952,0.0297672301530838,-0.06712180376052856,4017
76458,0.0011991820065304637,-0.0009084264747798443,-0.0003779164981096983,4017
76528,0.0018385599832981825,-0.006637802813202143,-0.0022515475284308195,4017
76598,0.0026898595970124006,0.0006804393487982452,-0.004591630306094885,4017
76668,0.0009962506592273712,-0.0015602289931848645,-0.006893672049045563,4017
76738,0.0005880773533135653,0.003013692330569029,-0.006993028800934553,4017
76808,0.003605774836614728,0.009134678170084953,-0.0064240191131830215,4017
76878,0.004844344686716795,0.008246664889156818,-0.009011834859848022,4017
76948,0.006148010026663542,0.012462861835956573,-0.007934745401144028,4017
77018,0.007417351473122835,0.011699777096509933,-0.008619111031293869,4017
77088,0.00920211523771286,0.010798724368214607,-0.008972526527941227,4017
77158,0.009440024383366108,0.013958998024463654,-0.01369386725127697,4017
77228,0.011301597580313683,0.022454027086496353,-0.014645632356405258,4011
77298,0.009750301949679852,0.02171548642218113,-0.015204892493784428,4017
77368,0.011195187456905842,0.02739170379936695,-0.015508502721786499,4017
77438,0.012612626887857914,0.028302447870373726,-0.017155904322862625,4017
77508,0.013760398142039776,0.03038429468870163,-0.026845568791031837,3140
77578,0.2470584213733673,0.20819342136383057,0.16967403888702393,3383
77648,0.538006067276001,1.3681880235671997,1.0046955347061157,3541
77718,-0.8803812861442566,2.786386728286743,2.070690393447876,3584
77788,0.3298904299736023,0.8378457427024841,2.580458402633667,3578
77858,0.2801849842071533,-0.901262104511261,2.6731317043304443,3584
77928,-0.031033780425786972,-1.1792744398117065,2.557861804962158,3594
77998,-0.09913844615221024,-1.3212634325027466,2.344919204711914,3615
78068,0.32775330543518066,-1.3633989095687866,2.3584299087524414,3621
78138,0.7654916644096375,-0.9474435448646545,2.3642187118530273,3615
78208,0.4049990773200989,-0.4472833573818207,2.273953676223755,3605
78278,0.7970218658447266,-0.11273897439241409,2.242948293685913,3594
78348,0.6446857452392578,0.5051512122154236,2.207502603530884,3584
78418,0.26175400614738464,0.6204026341438293,2.144487142562866,3573
78488,-0.185499370098114,0.8726882934570312,2.1143958568573,3573
78558,-0.5852418541908264,0.8008834719657898,2.0835838317871094,3568
78628,-0.8186695575714111,0.822705090045929,2.0571444034576416,3568
78698,-0.9332138299942017,0.6572681069374084,2.14278507232666,3573
78768,-0.8514236211776733,0.5059829354286194,2.8246381282806396,3573
78838,-0.6636852025985718,0.27881234884262085,4.107936859130859,3578
78908,-0.7409623265266418,0.200503870844841,5.992858409881592,3568
78978,-0.6177621483802795,0.30551937222480774,8.393936157226562,3563
79048,-0.39483925700187683,0.245058074593544,11.187612533569336,3557
79118,-0.2119131088256836,0.1114405170083046,14.281715393066406,3557
79188,-0.21302270889282227,-0.0326952263712883,17.583650588989258,3557
79258,0.12006494402885437,-0.09883007407188416,20.990694046020508,3557
