timeStamp,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,pm.vbatMV
120460,0.19138984382152557,0.3087739050388336,0.41048628091812134,3927
120530,0.19236503541469574,0.3044780492782593,0.41046983003616333,3927
120600,0.19235409796237946,0.31118783354759216,0.40754494071006775,3927
120670,0.19071121513843536,0.30698850750923157,0.4072294235229492,3927
120740,0.19223491847515106,0.30469590425491333,0.40668511390686035,3927
120810,0.19038662314414978,0.30451157689094543,0.4045203626155853,3921
120880,0.18844722211360931,0.2930602431297302,0.40257635712623596,3927
120950,0.19031766057014465,0.29606351256370544,0.4009230434894562,3927
121020,0.1931888461112976,0.3030683994293213,0.3971547484397888,3927
121090,0.19266918301582336,0.29387786984443665,0.3961956799030304,3927
121160,0.19141952693462372,0.290230929851532,0.3944711685180664,3927
121230,0.18862681090831757,0.2837808132171631,0.3943384289741516,3927
121300,0.18916310369968414,0.2900236248970032,0.39285147190093994,3927
121370,0.0021703552920371294,-0.0011060613906010985,0.0011696412693709135,3927
121440,0.0019065146334469318,0.0013718904228881001,0.0020233953837305307,3927
121510,-0.0008801252115517855,0.003242237726226449,0.0042223744094371796,3927
121580,-0.0014014345360919833,0.002515104366466403,0.004839816130697727,3927
121650,-0.0025967229157686234,0.0005833530449308455,0.003360715229064226,3927
121720,-0.0019367627101019025,0.0032637417316436768,0.004564257804304361,3927
121790,-0.004343016538769007,0.0035553895868360996,0.004349893424659967,3927
121860,-0.003902045078575611,0.0014437169302254915,0.002170553198084235,3927
121930,-0.0038756730500608683,0.004549387842416763,0.005134978331625462,3927
122000,-0.0012559073511511087,0.0010573735926300287,0.007721067406237125,3927
122070,-0.0004918601480312645,0.001595550449565053,0.0075954291969537735,3927
122140,-0.001997134415432811,-0.004105244297534227,0.011371430940926075,3927
122210,-0.0036635217256844044,-0.001661931280978024,0.013819923624396324,3927
122280,-0.004591207019984722,-0.004351719282567501,0.01561615988612175,3927
122350,-0.0027317004278302193,-0.004059340339154005,0.017455818131566048,3927
122420,0.0022300651762634516,0.011163325980305672,-0.02012597769498825,3146
122490,-0.013107924722135067,0.07035202533006668,-0.20888619124889374,3314
122560,0.23470553755760193,2.2057137489318848,0.058800987899303436,3462
122630,0.3135150372982025,0.09868744015693665,0.4208245575428009,3504
122700,1.0489935874938965,-0.038879670202732086,0.9217003583908081,3510
122770,0.6173115968704224,0.6512542963027954,1.3466171026229858,3515
122840,0.7472023367881775,0.20178388059139252,1.7094308137893677,3536
122910,0.022780561819672585,-0.15244144201278687,2.0312740802764893,3557
122980,-0.4585404694080353,-0.0482310988008976,2.3187551498413086,3563
123050,-0.954668402671814,-0.06771844625473022,2.3975460529327393,3547
123120,-0.5498548746109009,0.2858281433582306,2.2343826293945312,3541
123190,-0.6117538213729858,0.5057141780853271,1.7255030870437622,3520
123260,-0.9524667263031006,1.1891942024230957,1.0648623704910278,3515
123330,-0.8538841009140015,1.0394928455352783,0.6213249564170837,3504
123400,-1.0237939357757568,1.0847722291946411,0.539134681224823,3504
123470,-0.9380518198013306,0.9561617374420166,0.7160024046897888,3504
123540,-0.7368610501289368,0.6077103018760681,1.0505554676055908,3499
123610,-0.5184512138366699,0.749664843082428,1.3611184358596802,3504
123680,-0.2566794157028198,0.467179536819458,1.5843851566314697,3504
123750,-0.2436702400445938,0.5396287441253662,1.570256233215332,3499
123820,-0.17479583621025085,0.41769060492515564,1.3989230394363403,3504
123890,-0.4107005000114441,0.2696695625782013,1.176918864250183,3499
123960,-0.33466604351997375,0.25454121828079224,1.442858338356018,3499
124030,-0.3644908666610718,0.1745762676000595,2.3073573112487793,3504
124100,-0.19733068346977234,0.40432387590408325,3.9365639686584473,3499
124170,-0.08102621883153915,0.06878045946359634,6.25386381149292,3499
124240,-0.19888828694820404,0.14365331828594208,8.873210906982422,3494
124310,-0.027511149644851685,-0.011584112420678139,11.402941703796387,3494
124380,0.1778745949268341,-0.1977682262659073,13.385763168334961,3494
124450,0.3266788721084595,-0.30856266617774963,14.851581573486328,3494
124520,0.4258902370929718,-0.2041277140378952,15.867910385131836,3489
124590,0.558138370513916,-0.14738622307777405,16.515623092651367,3494
124660,0.5794398784637451,0.005692595150321722,16.90060806274414,3489
124730,0.4500817358493805,0.1296016275882721,17.075220108032227,3483
124800,0.3095093071460724,0.3242672383785248,17.145767211914062,3483
124870,-0.005398534703999758,0.36236095428466797,17.172691345214844,3483
124940,-0.07291142642498016,0.5310920476913452,17.155288696289062,3489
125010,-0.008463366888463497,0.39402642846107483,17.089399337768555,3483
125080,-0.06804005056619644,0.28962478041648865,17.040239334106445,3478
125150,-0.12732817232608795,-1.0708093643188477,16.999034881591797,3478
125220,0.01601957157254219,-2.2498011589050293,16.96912956237793,3473
125290,-0.23287954926490784,-2.0252106189727783,16.89720344543457,3468
125360,-0.06342379003763199,-4.036683559417725,16.875038146972656,3473
125430,-0.1305432915687561,-5.1486382484436035,16.848337173461914,3468
125500,0.466342568397522,-6.077836990356445,16.815183639526367,3468
125570,2.3873698711395264,-6.349740505218506,16.762048721313477,3462
125640,2.478351354598999,-5.511641502380371,16.68537139892578,3468
125710,2.772292375564575,-4.503055095672607,16.596792221069336,3473
125780,2.2935450077056885,-3.157508373260498,16.457029342651367,3468
125850,1.9340695142745972,-1.951285719871521,16.30786895751953,3478
125920,1.356397032737732,-1.0139548778533936,16.125106811523438,3473
125990,0.95918208360672,-0.2929593026638031,15.95116138458252,3478
126060,0.45364144444465637,0.1936330497264862,15.822786331176758,3473
126130,0.20765230059623718,0.4542485773563385,15.718202590942383,3468
126200,-0.06122391298413277,0.4813772439956665,15.563802719116211,3468
126270,0.02569628693163395,0.3216498792171478,15.367913246154785,3462
126340,0.1357097327709198,0.07515569776296616,15.116900444030762,3457
126410,0.17057818174362183,0.08348719775676727,14.909344673156738,3457
126480,0.2938268482685089,-0.30407825112342834,14.735051155090332,3462
126550,0.4139266014099121,-0.5631277561187744,14.612190246582031,3462
126620,0.482619971036911,-0.6983911395072937,14.565979957580566,3457
126690,0.4919564723968506,-0.7390625476837158,14.549234390258789,3457
126760,0.6149353981018066,-0.8353788256645203,14.583476066589355,3452
126830,0.45911967754364014,-0.8709918856620789,14.632494926452637,3452
126900,0.32624351978302,-0.6918730735778809,14.76276683807373,3457
126970,0.23535674810409546,-0.8203464150428772,14.920709609985352,3462
127040,0.05121941864490509,-0.6094775199890137,15.071270942687988,3452
127110,-0.11180157959461212,-0.46213874220848083,15.148079872131348,3457
127180,-0.0021112668327987194,-0.386047899723053,15.215274810791016,3452
127250,0.043111737817525864,-0.26836100220680237,15.232010841369629,3452
127320,0.126519575715065,-0.232463076710701,15.272112846374512,3452
127390,0.15275174379348755,-0.39787015318870544,15.341565132141113,3452
127460,-1.9240236282348633,0.04885537549853325,15.398175239562988,3446
127530,-2.386099100112915,0.6921125650405884,15.44510555267334,3446
127600,-2.7519078254699707,1.2180256843566895,15.448615074157715,3446
127670,-2.45702862739563,1.989552617073059,15.4043550491333,3446
127740,-2.0246143341064453,2.3834822177886963,15.349226951599121,3446
127810,-1.3968875408172607,2.783987283706665,15.300712585449219,3441
127880,-0.7284886837005615,4.1137895584106445,15.287357330322266,3436
127950,-0.3444727659225464,6.285135269165039,15.338523864746094,3436
128020,0.06725335121154785,5.838778972625732,15.44744873046875,3436
128090,0.21539559960365295,5.4513444900512695,15.508793830871582,3436
128160,0.41001683473587036,4.019813060760498,15.54566478729248,3431
128230,0.36075064539909363,2.869760274887085,15.574845314025879,3431
128300,0.19747652113437653,1.840442180633545,15.56845760345459,3431
128370,0.10758709162473679,0.8694279789924622,15.557968139648438,3431
128440,0.02417665533721447,0.1290232390165329,15.548800468444824,3436
128510,-0.03781961277127266,-0.22049634158611298,15.514986991882324,3436
128580,-0.040180157870054245,-0.6664329171180725,15.486539840698242,3436
128650,-0.27680811285972595,-0.41679444909095764,15.45508861541748,3436
128720,-0.15933513641357422,-0.524284839630127,15.41987133026123,3436
128790,-0.2557673156261444,-0.3916875123977661,15.404932022094727,3436
128860,-0.12097387760877609,-3.0770559310913086,15.42099666595459,3436
128930,-0.06675293296575546,-4.819214820861816,15.383890151977539,3431
129000,-0.13479673862457275,-6.020985126495361,15.352818489074707,3431
129070,0.051604803651571274,-6.781008243560791,15.334373474121094,3431
129140,0.06701148301362991,-6.27426815032959,15.304793357849121,3420
129210,0.1016722172498703,-5.087668418884277,15.285408973693848,3420
129280,0.04986871778964996,-2.4910175800323486,15.23735523223877,3425
129350,-0.003939497284591198,0.36298835277557373,15.150572776794434,3431
129420,-0.0027690341230481863,5.292698383331299,15.075413703918457,3431
129490,-0.1298961043357849,7.681702613830566,15.0138578414917,3425
129560,-0.09637071937322617,8.292387962341309,14.958721160888672,3425
129630,-0.22395126521587372,7.664456367492676,14.915343284606934,3425
129700,-0.013800643384456635,6.358765125274658,14.871305465698242,3415
129770,-0.18004582822322845,4.603358268737793,14.849190711975098,3415
129840,-0.10883986204862595,2.8399322032928467,14.825004577636719,3415
129910,-0.15115860104560852,1.4259995222091675,14.786787033081055,3409
129980,-0.05902187526226044,0.0775110125541687,14.802180290222168,3420
130050,-0.014761244878172874,-0.6441094875335693,14.797121047973633,3425
130120,-0.017800239846110344,-1.2842633724212646,14.830851554870605,3425
130190,-0.035509489476680756,-1.1416550874710083,14.962343215942383,3420
130260,0.15523254871368408,-1.2176737785339355,15.661441802978516,3420
130330,0.08499834686517715,-0.5818548202514648,17.09222984313965,3420
130400,0.028742048889398575,-0.3264693319797516,19.232624053955078,3415
130470,-0.012998786754906178,-0.05086887627840042,21.76630973815918,3415
130540,-0.1447352021932602,0.227453351020813,24.13210678100586,3415
130610,-0.2805841267108917,0.4117673635482788,25.899639129638672,3420
130680,-0.2194022387266159,0.49473127722740173,27.142393112182617,3420
130750,-0.1635444611310959,0.5949083566665649,27.99844741821289,3415
130820,-0.05780285969376564,0.46589022874832153,28.550195693969727,3409
130890,-0.06466510891914368,0.5302586555480957,28.894655227661133,3409
130960,0.022890059277415276,0.295966237783432,29.131587982177734,3409
131030,0.07456379383802414,-2.7514543533325195,29.27670669555664,3409
131100,0.1913258284330368,-4.1247076988220215,29.35268211364746,3415
131170,0.1485671103000641,-5.744574069976807,29.404170989990234,3409
131240,0.16189973056316376,-6.28864049911499,29.433162689208984,3404
