name,timeStamp,posx,posy,posz,qw,qx,qy,qz
Drone,91194,-2.103195217347968,-0.01934834933680781,0.030942870360791637,0.996830833850694,-0.028056152102460732,0.06767006760367462,-0.0310145605199851
Surface,91194,1.4141404638837227,0.055656212065284066,0.4490864872042408,0.9999905059059002,0.0007055361913912653,-0.004231022933914447,-0.0007673080719252521
Drone,91194,-2.10320933408253,-0.019377645581536082,0.030969336807322168,0.9968607512775526,-0.02816727356037563,0.06716986934747472,-0.031039586246786596
Surface,91194,1.414142149579059,0.055640317548406225,0.449097301086246,0.9999960268546109,0.0008340575063543542,-0.0025979363367079887,-0.0007080606321807978
Drone,91194,-2.103484158999863,-0.01953392268946461,0.0314379353514948,0.9967987577178041,-0.03327765037148206,0.06471928542779674,-0.03310964650538011
Surface,91194,1.414162422987896,0.055635999758944864,0.44909781070034405,0.9999992069975179,0.0009424541820016267,0.0005627607896307427,-0.0006173206167629004
Drone,91261,-2.103122988861885,-0.019480942294704325,0.03067422760431806,0.9966776303309668,-0.024779465500023693,0.07143780376761616,-0.030270769402863964
Surface,91261,1.414149152227114,0.055645101311522616,0.4490726585566316,0.9999968913689082,0.0010105623328568935,0.0021824504393925443,-0.0006579714058309505
Drone,91261,-2.1031837141886047,-0.019348739756510355,0.03094665337493726,0.996928574370023,-0.027732236697933052,0.06655102195041142,-0.030582709651683433
Surface,91261,1.4141566724887094,0.0556530730830451,0.44905231517309363,0.999992598631693,0.0010210668694609238,0.003664895997048693,-0.0005732727210869824
Drone,91261,-2.1031081577810937,-0.019488469575590226,0.030645693313896567,0.9967122547213085,-0.024241604695148074,0.07127777198672619,-0.02994169518878214
Surface,91261,1.4141067099661018,0.055663171767108284,0.44906663429923194,0.9999981739091339,0.0009638287682344109,0.0015239211743490577,-0.0006331482903237702
Drone,91327,-2.1030631085109452,-0.019488046768730487,0.03061267030279477,0.9966920560681319,-0.023982868208665176,0.0717073591055186,-0.029796342951405454
Surface,91327,1.4141346433887607,0.05564156897579331,0.4490659887661746,0.9999938149949603,0.0010630799060965678,0.0032898595685503336,-0.0006454897037956165
Drone,91327,-2.10340319491035,-0.01956095522993188,0.03101676586488267,0.9958112684601307,-0.024301972724574447,0.08273290410195307,-0.03040720816478554
Surface,91327,1.414130477976856,0.05566647846726277,0.4490858439582834,0.9996765860985779,-0.0003783942844766809,-0.025414850835710014,-0.000815708928888012
Drone,91327,-2.1032006798938148,-0.0193542431446287,0.030952207953104494,0.9967877566761117,-0.02842187842886382,0.06800610586877444,-0.03132945150724266
Surface,91327,1.4141011535989778,0.055633072239637864,0.44907313319521835,0.9997568525224338,-0.00019243454874872377,-0.022032123713098387,-0.0008856229850029344
