58720,0,0
704,1,5
710,1,5
705,1,5
701,1,5
699,1,5
698,1,5
699,1,5
693,1,5
706,1,5
707,1,5
713,1,5
703,1,5
694,1,5
691,1,5
698,1,5
696,1,5
702,1,5
703,1,5
700,1,5
698,1,5
700,1,5
699,1,5
693,1,5
688,1,5
694,1,5
705,1,5
700,1,5
703,1,5
700,1,5
701,1,5
696,1,5
687,1,5
839,1,4
31,0,255
31,0,255
40,0,255
34,0,255
36,0,255
693,1,4
35,0,255
32,1,5
27,1,5
32,1,5
29,1,5
29,0,255
527,1,4
32,0,255
33,0,255
8,1,5
24,1,5
27,1,5
27,1,5
30,1,5
28,0,255
29,0,255
29,0,255
11,1,5
16,1,5
20,1,5
26,1,5
29,1,5
27,0,255
29,0,255
654,1,4
58787,0,0
704,1,5
715,1,5
702,1,5
699,1,5
701,1,5
696,1,5
702,1,5
702,1,5
726,1,5
715,1,5
694,1,5
699,1,5
697,1,5
697,1,5
697,1,5
693,1,5
711,1,5
709,1,5
706,1,5
700,1,5
696,1,5
702,1,5
697,1,5
691,1,5
699,1,5
702,1,5
691,1,5
712,1,5
706,1,5
705,1,5
697,1,5
697,1,5
35,0,255
32,0,255
33,0,255
38,0,255
35,0,255
35,0,255
695,1,5
420,1,4
31,1,5
28,1,5
32,1,5
30,1,5
29,0,255
32,0,255
33,0,255
566,1,4
8,1,5
24,1,5
27,1,5
29,1,5
31,1,5
28,0,255
30,0,255
303,1,4
9,1,5
16,1,5
20,1,5
26,1,5
28,1,5
26,0,255
29,0,255
24,0,255
58986,0,0
24,0,255
707,1,5
705,1,5
701,1,5
708,1,5
698,1,5
693,1,5
696,1,5
699,1,5
707,1,5
706,1,5
696,1,5
700,1,5
702,1,5
694,1,5
694,1,5
699,1,5
696,1,5
702,1,5
705,1,5
697,1,5
695,1,5
691,1,5
691,1,5
700,1,5
707,1,5
703,1,5
697,1,5
695,1,5
696,1,5
701,1,5
694,1,5
34,0,255
30,0,255
32,0,255
558,1,4
688,1,5
36,0,255
579,1,5
34,0,255
32,1,5
28,1,5
31,1,5
29,1,5
665,1,4
636,1,4
33,0,255
470,1,4
8,1,5
23,1,5
27,1,5
28,1,5
30,1,5
444,1,4
30,0,255
392,1,4
9,1,5
16,1,5
20,1,5
26,1,5
29,1,5
27,0,255
28,0,255
524,1,4
59052,0,0
25,0,255
708,1,5
705,1,5
706,1,5
702,1,5
700,1,5
701,1,5
694,1,5
709,1,5
709,1,5
713,1,5
707,1,5
698,1,5
699,1,5
702,1,5
690,1,5
701,1,5
707,1,5
704,1,5
705,1,5
697,1,5
692,1,5
695,1,5
689,1,5
706,1,5
704,1,5
701,1,5
705,1,5
706,1,5
700,1,5
696,1,5
696,1,5
35,0,255
31,0,255
32,0,255
39,0,255
662,1,5
38,0,255
36,0,255
33,0,255
31,1,5
28,1,5
32,1,5
30,1,5
616,1,5
509,1,5
32,0,255
32,0,255
8,1,5
24,1,5
28,1,5
29,1,5
30,1,5
28,0,255
30,0,255
30,0,255
11,1,5
16,1,5
21,1,5
26,1,5
29,1,5
27,0,255
30,0,255
25,0,255
59118,0,0
24,0,255
710,1,5
706,1,5
705,1,5
699,1,5
700,1,5
706,1,5
697,1,5
722,1,5
712,1,5
707,1,5
698,1,5
703,1,5
696,1,5
700,1,5
690,1,5
724,1,5
717,1,5
701,1,5
702,1,5
693,1,5
701,1,5
695,1,5
691,1,5
684,1,5
706,1,5
706,1,5
702,1,5
703,1,5
704,1,5
700,1,5
697,1,5
36,0,255
31,0,255
34,0,255
40,0,255
360,1,4
34,0,255
36,0,255
33,0,255
31,1,5
27,1,5
32,1,5
30,1,5
30,0,255
31,0,255
33,0,255
33,0,255
8,1,5
24,1,5
27,1,5
29,1,5
30,1,5
28,0,255
30,0,255
794,1,4
9,1,5
16,1,5
21,1,5
26,1,5
30,1,5
29,0,255
29,0,255
25,0,255
59184,0,0
24,0,255
707,1,5
704,1,5
703,1,5
701,1,5
700,1,5
703,1,5
695,1,5
705,1,5
711,1,5
698,1,5
697,1,5
699,1,5
688,1,5
699,1,5
690,1,5
706,1,5
718,1,5
701,1,5
689,1,5
694,1,5
699,1,5
696,1,5
687,1,5
705,1,5
700,1,5
706,1,5
698,1,5
705,1,5
710,1,5
702,1,5
691,1,5
36,0,255
32,0,255
33,0,255
605,1,4
685,1,4
35,0,255
665,1,5
34,0,255
31,1,5
27,1,5
31,1,5
30,1,5
28,0,255
33,0,255
33,0,255
32,0,255
8,1,5
25,1,5
27,1,5
29,1,5
30,1,5
28,0,255
30,0,255
29,0,255
12,1,5
16,1,5
21,1,5
26,1,5
29,1,5
27,0,255
28,0,255
26,0,255
59251,0,0
707,1,5
711,1,5
707,1,5
699,1,5
701,1,5
697,1,5
700,1,5
697,1,5
714,1,5
710,1,5
707,1,5
707,1,5
696,1,5
688,1,5
695,1,5
695,1,5
723,1,5
707,1,5
