122222,0,0
18,0,255
20,0,255
21,0,255
22,0,255
22,0,255
21,0,255
18,0,255
1659,1,4
21,0,255
22,0,255
23,0,255
22,0,255
23,0,255
22,0,255
21,0,255
17,0,255
20,0,255
22,0,255
23,0,255
21,0,255
23,0,255
22,0,255
22,0,255
20,0,255
22,0,255
21,0,255
26,0,255
28,0,255
29,0,255
27,0,255
23,0,255
25,0,255
25,1,5
20,1,5
25,1,5
31,1,5
26,1,5
28,0,255
26,0,255
27,0,255
22,1,5
21,1,5
28,1,5
26,1,5
26,1,5
28,1,5
27,1,5
25,0,255
18,1,5
20,1,5
21,1,5
25,1,5
25,1,5
24,1,5
24,0,255
21,0,255
14,1,5
14,1,5
16,1,5
19,1,5
21,1,5
21,0,255
20,0,255
18,0,255
122222,0,0
19,0,255
20,0,255
21,0,255
22,0,255
20,0,255
21,0,255
18,0,255
16,0,255
21,0,255
22,0,255
23,0,255
21,0,255
22,0,255
20,0,255
21,0,255
18,0,255
23,0,255
24,0,255
22,0,255
24,0,255
23,0,255
21,0,255
21,0,255
21,0,255
23,0,255
21,0,255
27,0,255
26,0,255
29,0,255
25,0,255
24,0,255
25,0,255
24,1,5
20,1,5
25,1,5
31,1,5
27,1,5
28,0,255
26,0,255
28,0,255
23,1,5
20,1,5
29,1,5
26,1,5
25,1,5
27,1,5
26,1,5
23,0,255
20,1,5
20,1,5
23,1,5
24,1,5
27,1,5
24,1,5
24,0,255
22,0,255
15,1,5
14,1,5
16,1,5
18,1,5
21,1,5
20,0,255
21,0,255
19,0,255
122288,0,0
20,0,255
20,0,255
20,0,255
21,0,255
23,0,255
20,0,255
18,0,255
17,0,255
22,0,255
22,0,255
23,0,255
22,0,255
23,0,255
692,1,4
22,0,255
17,0,255
22,0,255
22,0,255
23,0,255
22,0,255
24,0,255
22,0,255
20,0,255
20,0,255
22,0,255
23,0,255
25,0,255
29,0,255
28,0,255
25,0,255
24,0,255
23,0,255
23,1,5
19,1,5
24,1,5
31,1,5
28,1,5
28,0,255
26,0,255
27,0,255
23,1,5
21,1,5
28,1,5
26,1,5
26,1,5
27,1,5
28,1,5
25,0,255
20,1,5
21,1,5
21,1,5
24,1,5
26,1,5
24,1,5
24,0,255
21,0,255
14,1,5
14,1,5
15,1,5
18,1,5
20,1,5
21,0,255
20,0,255
19,0,255
122354,0,0
19,0,255
20,0,255
21,0,255
21,0,255
21,0,255
20,0,255
17,0,255
17,0,255
1413,1,4
23,0,255
23,0,255
22,0,255
23,0,255
22,0,255
22,0,255
19,0,255
21,0,255
22,0,255
23,0,255
21,0,255
24,0,255
22,0,255
21,0,255
21,0,255
23,0,255
23,0,255
27,0,255
28,0,255
29,0,255
26,0,255
25,0,255
25,0,255
24,1,5
21,1,5
26,1,5
30,1,5
28,1,5
28,1,5
780,1,4
28,0,255
24,1,5
21,1,5
28,1,5
26,1,5
27,1,5
28,1,5
29,1,5
26,0,255
20,1,5
20,1,5
22,1,5
23,1,5
24,1,5
25,1,5
26,0,255
23,0,255
15,1,5
15,1,5
17,1,5
18,1,5
21,1,5
20,0,255
21,0,255
18,0,255
122420,0,0
19,0,255
21,0,255
20,0,255
21,0,255
20,0,255
20,0,255
18,0,255
17,0,255
645,1,4
22,0,255
21,0,255
22,0,255
22,0,255
22,0,255
20,0,255
18,0,255
20,0,255
23,0,255
