timeStamp,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw
202241,0.13515952229499817,0.09592411667108536,-0.037845343351364136
202311,0.12166140228509903,0.1056440994143486,-0.038195718079805374
202381,0.11719383299350739,0.10421878844499588,-0.0376710407435894
202451,0.13159304857254028,0.08689902722835541,-0.038094837218523026
202521,0.13120636343955994,0.08447907865047455,-0.037821702659130096
202591,0.13420355319976807,0.09064020961523056,-0.039258573204278946
202661,0.1331298053264618,0.09466005116701126,-0.041259489953517914
202731,0.11987016350030899,0.099164217710495,-0.03936343640089035
202801,0.12195708602666855,0.09987416863441467,-0.042008284479379654
202871,0.11883056908845901,0.10523533821105957,-0.04357488453388214
202941,0.12303940951824188,0.09322723001241684,-0.0433148518204689
203011,0.11578386276960373,0.09491229802370071,-0.042599231004714966
203081,0.10656549036502838,0.1057082787156105,-0.044134046882390976
203151,0.09037604182958603,0.1281847059726715,-0.044150855392217636
203221,0.07671811431646347,0.15059176087379456,-0.04547948017716408
203291,0.0784391388297081,0.1617683619260788,-0.0456700399518013
203361,0.06820870190858841,0.17032596468925476,-0.04375471547245979
203431,0.09521500766277313,0.13221856951713562,-0.044068627059459686
203501,-0.00040576254832558334,0.0025553295854479074,0.00010934341844404116
203571,0.0014105320442467928,0.0009566036169417202,-0.0013517907354980707
203641,0.00533710652962327,0.004117568489164114,-0.0032908942084759474
203711,0.004200437571853399,-0.0015501927118748426,-0.006056062411516905
203781,0.005575043149292469,0.0003377614193595946,-0.0066920998506248
203851,0.0053811222314834595,0.00528050446882844,-0.009277923963963985
203921,0.004515852313488722,0.00538803031668067,-0.008817150257527828
203991,0.006185802631080151,0.007618933916091919,-0.006489800289273262
204061,0.006461995653808117,0.003981471993029118,-0.007866821251809597
204131,0.01011456549167633,0.005699201952666044,-0.006914691999554634
204201,0.012028366327285767,0.006395584903657436,-0.00862913578748703
204271,0.011202364228665829,0.010089625604450703,-0.00992125179618597
204341,0.009091874584555626,0.011955737136304379,-0.013079462572932243
204411,0.008255909197032452,0.017858847975730896,-0.01382687222212553
204481,0.004961987491697073,0.015190145000815392,-0.012226084247231483
204551,0.03882326930761337,0.07119829952716827,-0.20564526319503784
204621,0.07142893224954605,-0.014136566780507565,-0.3291959762573242
204691,-0.7219743132591248,-0.19085144996643066,-0.3811991512775421
204761,-2.442655563354492,-1.3130587339401245,-0.5953732132911682
204831,-1.408564805984497,-0.7074177265167236,-0.6858342885971069
204901,-1.5085710287094116,-1.7608263492584229,-0.8028656840324402
204971,-2.48746395111084,-0.9589731097221375,-0.7303363680839539
205041,0.4195522367954254,0.974845290184021,-0.6868271827697754
205111,2.1631367206573486,1.5373824834823608,-0.8627066612243652
205181,0.1167374923825264,1.200580358505249,-1.0646100044250488
205251,0.25399133563041687,0.5371325016021729,-1.0904523134231567
205321,1.0752750635147095,0.47920316457748413,-1.033418893814087
205391,-0.32820573449134827,0.6564685702323914,-0.8522282838821411
205461,-0.52841717004776,0.6191126704216003,-0.6735988855361938
205531,0.42391055822372437,0.6968238949775696,-0.4731239080429077
205601,-0.2164900153875351,0.8348748087882996,-0.38295596837997437
205671,-0.7349035739898682,-0.2110712230205536,-0.3158496618270874
205741,-0.47961312532424927,-0.14780789613723755,-0.2637300491333008
205811,-0.4289638102054596,-0.302544504404068,-0.21366405487060547
205881,-0.5989367961883545,-0.46676144003868103,-0.2198425531387329
205951,-0.3859008848667145,-0.2655240297317505,-0.2726215422153473
206021,-0.10690496116876602,-0.20788253843784332,-0.33557599782943726
206091,-0.23004859685897827,-0.06907621771097183,-0.41030076146125793
206161,0.2582218647003174,0.05958288535475731,-0.45737019181251526
206231,0.3880448639392853,0.22999289631843567,-0.512272834777832
206301,0.3686463236808777,0.018386568874120712,-0.5113550424575806
206371,-0.015856996178627014,0.07394246011972427,-0.506731390953064
206441,-0.16184552013874054,-0.06783520430326462,-0.4623880386352539
206511,-0.3518092930316925,0.06129005178809166,-0.4100556969642639
206581,-0.20896369218826294,-0.06279594451189041,-0.27902281284332275
206651,-0.24777494370937347,0.10273291915655136,-0.1711219698190689
206721,-0.26288294792175293,0.3357893228530884,-0.08763742446899414
206791,-0.19859212636947632,0.023400889709591866,0.07263775914907455
206861,-0.2880426049232483,0.17347964644432068,0.09280671179294586
206931,-0.055776409804821014,-0.17135587334632874,0.17523863911628723
207001,-0.03080970048904419,0.3238076865673065,0.14805951714515686
207071,-0.14064538478851318,-0.38798749446868896,0.1663481891155243
207141,-0.2058400958776474,0.2205689400434494,0.0929679200053215
207211,-0.152877077460289,-0.33809953927993774,0.11155865341424942
207281,-0.39740413427352905,-0.2148752063512802,-0.003952751401811838
207351,-0.2049890011548996,-0.32027754187583923,-0.051603611558675766
207421,0.08959239721298218,-0.3159968852996826,-0.07179523259401321
207491,-0.00107521319296211,-0.23532234132289886,-0.1666850447654724
207561,0.13925962150096893,-0.2468186318874359,-0.20094066858291626
207631,0.2610756754875183,-0.19351938366889954,-0.21328294277191162
207701,-0.089112289249897,-0.31208691000938416,-0.2971310615539551
207771,0.03511495515704155,-0.16736382246017456,-0.30978208780288696
207841,0.13925467431545258,-0.047773364931344986,-0.3316216468811035
207911,-0.07156149297952652,-0.1968405544757843,-0.35286566615104675
207981,0.07574493438005447,-0.09071840345859528,-0.337697833776474
208051,0.03926911950111389,-0.08308274298906326,-0.3781561851501465
208121,-0.060325682163238525,-0.1459922045469284,-0.4390823543071747
208191,0.0386149063706398,-0.08970171958208084,-0.4686744809150696
208261,-0.09669358283281326,-0.14223837852478027,-0.5014066100120544
208331,-0.2543078660964966,-0.16380786895751953,-0.5309276580810547
208401,-0.18541748821735382,-0.03874955326318741,-0.564724326133728
208471,-0.05772419273853302,0.018837060779333115,-0.6007726192474365
208541,-0.19665363430976868,0.055169980973005295,-0.6205563545227051
208611,-0.10858967900276184,0.01838897541165352,-0.6098137497901917
208681,0.21894711256027222,-0.058216873556375504,-0.6162931323051453
208751,0.05211543291807175,-0.06991792470216751,-0.5986149311065674
208821,0.0651683583855629,0.013898645527660847,-0.5634795427322388
208891,0.03174968808889389,0.07255453616380692,-0.5604268908500671
208961,-0.030606793239712715,0.18167255818843842,-0.5483178496360779
209031,0.08660203218460083,-1.8152763843536377,-0.41642701625823975
209101,1.8895121812820435,-6.308526992797852,-0.2507886290550232
209171,4.393176078796387,-8.55501651763916,-0.04985051229596138
209241,5.294809818267822,-10.724183082580566,0.05641068145632744
209311,4.273346424102783,-11.159109115600586,-0.19284799695014954
209381,3.0116429328918457,-10.0234375,-0.4349680542945862
209451,1.4961092472076416,-7.705811500549316,-0.6732081770896912
209521,0.3467866778373718,-5.2932891845703125,-0.8366575837135315
209591,-0.12311939895153046,-3.105877161026001,-0.8994823098182678
209661,-0.5462749004364014,-1.324383020401001,-0.9578949213027954
209731,-0.6242856383323669,-0.0032691138330847025,-0.9700130820274353
209801,-0.5446366667747498,0.5990664958953857,-0.9577510356903076
209871,-0.5736508369445801,0.7898603081703186,-0.9351499676704407
209941,-0.39828598499298096,0.691571056842804,-0.854520857334137
210011,-0.25475212931632996,0.4502098560333252,-0.7894037365913391
210081,-0.21880561113357544,0.0981753021478653,-0.685502290725708
210151,-0.17557008564472198,-0.3598654568195343,-0.5623626708984375
210221,-0.43959006667137146,-0.7073448896408081,-0.4575212597846985
210291,-1.033074140548706,-1.0053894519805908,-0.4157458543777466
210361,-1.7027369737625122,-1.1410565376281738,-0.43726828694343567
210431,-3.5773212909698486,0.2609815001487732,-0.3976176083087921
210501,-3.9427008628845215,2.8342599868774414,-0.2041051834821701
210571,-3.162235736846924,5.924662113189697,-0.009525717236101627
210641,-2.599579095840454,10.110368728637695,0.1321343183517456
210711,-1.867141842842102,10.571257591247559,0.16352489590644836
210781,-0.946386456489563,9.670104026794434,0.1426159143447876
210851,-0.26913055777549744,7.691031455993652,0.15093624591827393
210921,0.21134039759635925,5.183284282684326,0.1971609890460968
210991,0.7130155563354492,3.040426731109619,0.2699926495552063
211061,0.7725071310997009,0.8491445779800415,0.4320748746395111
211131,0.7494534254074097,-0.40668609738349915,0.5452636480331421
211201,0.38344699144363403,-1.2971047163009644,0.5810828804969788
211271,0.5784944891929626,-1.4532649517059326,0.6601979732513428
211341,0.08947625011205673,-1.363986611366272,0.7366657853126526
211411,0.3514667749404907,-1.3549495935440063,0.8088217377662659
211481,-0.03029506281018257,-0.5401635766029358,0.7757748961448669
211551,-0.11220447719097137,-0.566969633102417,0.8032312989234924
211621,-0.19702263176441193,0.3378893733024597,0.7255268692970276
211691,-0.3820798397064209,0.25851741433143616,0.7057632207870483
211761,-0.3157740831375122,0.8709259033203125,0.60135418176651
211831,-0.17621837556362152,0.6932986378669739,0.5537565350532532
211901,-0.46536919474601746,1.2568498849868774,0.4565363824367523
211971,-0.3187035322189331,1.1592012643814087,0.4563267230987549
212041,-0.29541122913360596,1.3021676540374756,0.4695342183113098
212111,-0.2540851831436157,0.9994790554046631,0.5386624932289124
212181,-0.4998825788497925,1.1999722719192505,0.5489913821220398
212251,-0.04130794480443001,0.41010549664497375,0.6145541071891785
212321,-0.35793328285217285,0.8245505690574646,0.5520668625831604
212391,-0.04781854897737503,-0.14318205416202545,0.6417829394340515
212461,0.09358393400907516,0.5995358228683472,0.6749097108840942
212531,-0.496896356344223,-0.14129017293453217,0.7895188331604004
212601,-1.9706629514694214,-4.392192840576172,0.8956762552261353
212671,-4.757134914398193,-6.485082149505615,0.8053295612335205
212741,-6.326426029205322,-8.776989936828613,0.747008740901947
212811,-6.358509063720703,-9.683269500732422,0.7818430662155151
212881,-6.6846795082092285,-9.597818374633789,0.7356941103935242
212951,-5.987477779388428,-8.68256950378418,0.6777106523513794
213021,-4.005772590637207,-6.2206854820251465,0.5928664803504944
213091,-2.747464179992676,-4.354180812835693,0.3176426291465759
213161,-1.1742905378341675,-2.7247252464294434,0.059316009283065796
213231,-0.1314307004213333,-0.45664680004119873,-0.3693930208683014
213301,0.5282988548278809,0.48639529943466187,-0.6967336535453796
213371,1.5553914308547974,3.379338264465332,-1.0585598945617676
213441,3.640219211578369,5.934085369110107,-1.3582777976989746
213511,5.19811487197876,10.222149848937988,-1.73917818069458
213581,7.20327091217041,11.396355628967285,-1.6465471982955933
213651,7.329041957855225,10.24598217010498,-1.2928894758224487
213721,5.841358661651611,7.946386814117432,-0.7574658393859863
213791,3.8986666202545166,6.273863315582275,-0.5805999636650085
213861,2.1495070457458496,3.209561824798584,-0.4180215001106262
213931,0.395579993724823,1.5503991842269897,-0.5545604228973389
214001,-0.4253064692020416,-2.936835527420044,-0.6352187395095825
214071,-1.2452478408813477,-7.56675386428833,-0.8433634638786316
214141,-1.652411937713623,-10.267505645751953,-1.0798206329345703
214211,-0.5213127732276917,-12.32872200012207,-1.3404487371444702
214281,1.9388312101364136,-11.503070831298828,-1.6141586303710938
214351,3.4622066020965576,-9.627626419067383,-1.912945032119751
214421,3.6965785026550293,-7.309285640716553,-2.1700356006622314
