timeStamp,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw
57883,0.15201203525066376,-0.17176856100559235,0.029625672847032547
57953,0.14678765833377838,-0.16726723313331604,0.02746930904686451
58023,0.1482643187046051,-0.16820693016052246,0.026944411918520927
58093,0.15320274233818054,-0.1716434508562088,0.0319388210773468
58163,0.15005198121070862,-0.17442908883094788,0.03143328055739403
58233,0.1488276720046997,-0.174494206905365,0.0282476507127285
58303,0.14522457122802734,-0.17208917438983917,0.01987631991505623
58373,0.14240707457065582,-0.16434843838214874,0.013676137663424015
58443,0.15864507853984833,-0.21632112562656403,0.036638375371694565
58513,0.1611512005329132,-0.21846964955329895,0.039842694997787476
58583,0.1690170168876648,-0.275127112865448,0.04870329797267914
58653,0.1631695032119751,-0.22278618812561035,0.03456048667430878
58723,0.14224527776241302,-0.08804494887590408,0.005858172662556171
58793,0.1671140044927597,0.10254839807748795,-0.08653043210506439
58863,0.10763408988714218,-0.13092631101608276,0.04428752884268761
58933,0.09757170081138611,-0.1158355176448822,0.04564504325389862
59003,0.09945904463529587,-0.11896128952503204,0.04496600851416588
59073,0.05367174372076988,-0.12048669159412384,0.08388397097587585
59143,-0.00952427089214325,-0.1308843046426773,0.13600553572177887
59213,0.15457722544670105,-0.11539270728826523,0.0019122125813737512
59283,0.17142195999622345,-0.12114358693361282,-0.008804693818092346
59353,0.031185735017061234,-0.16123273968696594,0.11868200451135635
59423,0.002899713348597288,-0.0044005196541547775,-0.00022638728842139244
59493,0.002547573996707797,-0.004785054363310337,0.0017550550401210785
59563,0.007832028903067112,0.0005698495078831911,-0.0019543368835002184
59633,0.007992967963218689,-0.004357433412224054,-0.003023192984983325
59703,0.008237963542342186,-0.003207898698747158,-0.0039331852458417416
59773,0.01100629847496748,-0.0015433772932738066,-0.005101320333778858
59843,0.013463117182254791,-0.0027597923763096333,-0.004361361265182495
59913,0.014351153746247292,-0.0033783926628530025,-0.005247212015092373
59983,0.014688554219901562,-0.009033318608999252,-0.004965865984559059
60053,0.017145277932286263,-0.0026568956673145294,-0.0044023822993040085
60123,0.019915994256734848,-0.005290867295116186,-0.005218283738940954
60193,0.021037541329860687,-0.005359024275094271,-0.0049692969769239426
60263,0.022132474929094315,-0.00494332704693079,-0.007406588643789291
60333,0.02166014350950718,-0.00411936966702342,-0.005448154639452696
60403,0.019357891753315926,0.005021440330892801,-0.004380698315799236
60473,0.0002399279474047944,0.05369476228952408,-0.11824936419725418
60543,-0.13944222033023834,0.1515451967716217,-0.7934757471084595
60613,-0.5138972997665405,-0.2019011676311493,-1.482986330986023
60683,-2.5613811016082764,-2.2559454441070557,-1.9994617700576782
60753,-3.833994150161743,-4.862039566040039,-2.6462042331695557
60823,-0.7013777494430542,-2.2908101081848145,-2.391103982925415
60893,1.658624291419983,0.9261141419410706,-2.0431203842163086
60963,2.1332974433898926,4.140547275543213,-1.8571375608444214
61033,1.7352923154830933,5.57547664642334,-1.5267298221588135
61103,1.8700950145721436,5.408448696136475,-1.2666064500808716
61173,2.2089381217956543,3.8099753856658936,-1.0538866519927979
61243,0.8336144089698792,2.8683555126190186,-0.8317753076553345
61313,-0.4002279043197632,-0.5271517038345337,-0.6688953638076782
61383,-1.366807460784912,-0.7960837483406067,-0.5329003930091858
61453,-2.0377321243286133,-2.0075268745422363,-0.4867822825908661
61523,-1.6816498041152954,-2.6781811714172363,-0.4043416678905487
61593,-1.7945326566696167,-2.081343412399292,-0.3964273929595947
61663,-1.984576940536499,-2.250886917114258,-0.6621223092079163
61733,-0.7931340336799622,-1.2703399658203125,-0.856360912322998
61803,0.08428838849067688,-0.6295827031135559,-0.9659252762794495
61873,0.9280201196670532,-0.007795344106853008,-1.0413566827774048
61943,1.0124703645706177,0.3993774950504303,-1.0517610311508179
62013,1.1915843486785889,0.6378365755081177,-1.0520944595336914
62083,1.1294173002243042,0.7536217570304871,-0.9388089179992676
62153,0.9701085686683655,0.7536343336105347,-0.8922687768936157
62223,0.819919228553772,0.8209724426269531,-0.8462476134300232
62293,0.5657445788383484,0.6615843176841736,-0.7121196985244751
62363,0.3599819839000702,0.5680014491081238,-0.6524521112442017
62433,0.22445999085903168,0.6631147265434265,-0.5589721202850342
62503,-0.0020499746315181255,0.32425007224082947,-0.44625094532966614
62573,-0.11909983307123184,0.36263033747673035,-0.34080368280410767
