name,timeStamp,posx,posy,posz,qw,qx,qy,qz
Drone,57608,-2.2156715278478667,-0.029410766080815637,0.030885652957576802,0.9992585302195803,0.005642256804965152,0.036256244614637716,0.011663594985870905
Surface,57608,1.4142230519594197,0.05560766548849972,0.44921522626104443,0.9999837721058354,0.0006333548581497551,-0.005616837587687632,-0.0007110007888473059
Drone,57608,-2.215683318653698,-0.029409551167984594,0.030877004660527244,0.9992543592747544,0.00579728082432274,0.03626066320561935,0.011928172925170505
Surface,57608,1.4142546458456573,0.05558858800925021,0.4492394770414162,0.9999958239716178,0.0006804688992452536,-0.0027341528360965016,-0.000642969417119343
Drone,57608,-2.21568650271457,-0.02941659018194969,0.030884833676235048,0.9992641216099517,0.005786619119968219,0.036027323849672464,0.011822108038877777
Surface,57608,1.4142260124521622,0.05559620370876967,0.44919703380855724,0.9999971612651727,0.0007652702848352975,-0.0021576466871552225,-0.0006605934913278051
Drone,57674,-2.2156932919487824,-0.029411992695122305,0.030894422596827644,0.9992644372906321,0.005747358751642062,0.0360158160081202,0.011849608891680376
Surface,57674,1.4142332069434145,0.055604954813680496,0.44923605429888147,0.999999267133699,0.0008850772641154481,0.00048593997101313964,-0.0006680064714542437
Drone,57674,-2.2156712232928335,-0.0294155534710494,0.03087898680633205,0.9992795130021183,0.005430627467204805,0.03572847504196626,0.011594794122257846
Surface,57674,1.4142308071215763,0.05559914860175815,0.44918593452904304,0.9999986279673193,0.0007935947497185125,-0.0012973752032554844,-0.0006565732512378263
Drone,57674,-2.2156757147007147,-0.029410026603703558,0.030875350672683478,0.9992659207115856,0.005846226494499353,0.03596597089596149,0.011827522044495161
Surface,57674,1.4142357132205265,0.05559936537051688,0.4492055140671733,0.9999994632866264,0.0008280648351786616,0.00015330555877071913,-0.0006035167716008841
Drone,57674,-2.2156663178437954,-0.02940424515499212,0.03087310610789431,0.9992526795919994,0.005782843348951216,0.03638938912600533,0.01168132740944506
Surface,57674,1.4142265624441885,0.05560756908933433,0.44924820693431894,0.9999975775720498,0.0008101880325731049,-0.0019273130021316073,-0.0006884111968454431
Drone,57674,-2.215692167396667,-0.029424755093251563,0.030903551373477656,0.9992820907997876,0.005619306705999469,0.035640180806596984,0.011554389253532362
Surface,57674,1.4142225098633319,0.055598594693395016,0.4491801403763888,0.9999975104204999,0.0009151376199739574,0.001946429013108097,-0.0005942137963380296
Drone,57674,-2.215664278101198,-0.02941383011403575,0.03088170877265293,0.9992607364318081,0.005654483615439145,0.0362023157542972,0.011636140890754418
