name,timeStamp,posx,posy,posz,qw,qx,qy,qz
Drone,41662,0.0011614085616746957,-0.021715064917871462,0.029294567393714045,-0.023868382678647014,-0.04497084797028055,0.006300665031199334,0.998683245459392
Drone,41728,0.0011525075277241238,-0.021727091715219624,0.029290147733764565,-0.023796907047068116,-0.045025731820495456,0.0062431632393936225,0.9986828393447984
Drone,41728,0.001091851288286454,-0.021609274269876032,0.029287516734171074,-0.023508123506562346,-0.046006887777689624,0.006764213787521427,0.9986415672392412
Drone,41728,0.0011699434939418248,-0.021726381948409965,0.029295794096975195,-0.023835477210008657,-0.04447884690484891,0.006370344121645691,0.9987056227537512
Drone,41728,0.0011198237117725231,-0.02162180682050708,0.02929275030139454,-0.023306196641731614,-0.04560638897518824,0.006716301011079931,0.9986649937709189
Drone,41728,0.0011441270246413228,-0.02171203738474163,0.029285302736543374,-0.02353756508541069,-0.04576766462996071,0.006314587186205152,0.9986548101785909
Drone,41728,0.0011064770588309653,-0.021606384978026444,0.029294676686336767,-0.02351197967458431,-0.04511374223663436,0.006758640529577503,0.9986822607072684
Drone,41728,0.0011484350035301097,-0.021715540568991342,0.029294781240569976,-0.02375259109203281,-0.045514488950963106,0.006383655243885321,0.9986608506683711
Drone,41728,0.001092371226649109,-0.02162397093729019,0.029275878007561797,-0.023304189999029962,-0.04682941803281903,0.006245220521631803,0.9986114948045776
Drone,41728,0.0011377514684301816,-0.021745163357370614,0.02929839145739592,-0.023791479107748075,-0.0457513340569201,0.006214102872129272,0.9986501719217658
Drone,41728,0.0010913628466473909,-0.021609998601909996,0.029284127765252396,-0.023366869125063604,-0.04715515847534254,0.006415356106104364,0.9985936228829471
Drone,41728,0.0011407917637173666,-0.0217487213650013,0.029295397396321237,-0.023861481226365458,-0.04580407206653264,0.006166303037179414,0.9986463805585345
Drone,41728,0.0010842465032924729,-0.021612655301769323,0.02927398471719915,-0.02340177076046433,-0.04621842424539415,0.006451722755655039,0.9986363650794176
Drone,41728,0.0011140215681774818,-0.02159702621180064,0.02929537610246816,-0.02339071745622441,-0.045519225097328544,0.006614022251304082,0.9986676770543248
Drone,41861,0.0011712455744548474,-0.02174407292858314,0.029283417565680456,-0.023894199655562953,-0.04566659227036895,0.006096557237816571,0.9986523226644386
Drone,41861,0.0011234937729939008,-0.021605236360874327,0.0292928510437712,-0.023278692415185785,-0.045697850811363,0.006704836826341453,0.99866153128765
Drone,41927,0.0011403546260182374,-0.021759770177594326,0.029280325984986155,-0.023566281874042184,-0.046188013300485914,0.006134532834519925,0.9986359022651297
Drone,41927,0.0011449097193423528,-0.021740062214778547,0.02928657452684516,-0.023869732666686357,-0.045467075485235466,0.006196914690985647,0.9986613936452903
Drone,41927,0.0011460461049662568,-0.021743124517877323,0.029294805504836183,-0.023836860078325174,-0.04620445135683231,0.006145529528800516,0.9986286523243919
Drone,41927,0.001114736522638453,-0.02162911398851533,0.029277378097443837,-0.023346321244310683,-0.046384747450048606,0.0064681928132555655,0.9986298448224364
Drone,41927,0.0011200723259158273,-0.02172811804071478,0.02930128014711196,-0.023571828985368987,-0.04652884187531276,0.006236687078288554,0.9986193165998313
Drone,41993,0.001064845036869672,-0.021628918349421426,0.029294720306378655,-0.023240638822856215,-0.04708821133371269,0.006574873838306745,0.9985986902126938
Drone,41993,0.001132581546941261,-0.021742650458881168,0.029290800499882877,-0.023622639798670266,-0.04542656698733719,0.006174494140386166,0.998669251315368
Drone,41993,0.0011085194042596159,-0.021609738483231233,0.029285003933827387,-0.023295149153441764,-0.04658201732743601,0.006509349910773003,0.9986215900186439
Drone,41993,0.001101251304156274,-0.021630687898661235,0.02927452127933409,-0.0232919849892339,-0.045838888761328855,0.006666358624669194,0.9986550151954754
Drone,41993,0.0010831939431842925,-0.02162937258883829,0.029293971378754266,-0.023185599748806417,-0.04695068086837591,0.006537396214477751,0.998606691335993
Drone,42060,0.001152267214817241,-0.021733931528027745,0.029291299851061218,-0.02405310455825022,-0.0457192526658327,0.006188754639638111,0.9986455314138236
Drone,42092,0.001166379355062821,-0.02174362723920819,0.029294206922440853,-0.02399896980061746,-0.044260576310805745,0.0064449075269270295,0.9987109261443543
Drone,42060,0.0010927488577702144,-0.02162338688295715,0.029292364575965395,-0.023356864657404306,-0.04681894727730629,0.006657017738517566,0.9986080948820962
Drone,42060,0.001153368312349306,-0.021733587447132996,0.029292418747315647,-0.023976679277902826,-0.04507980960999,0.006329553752463266,0.9986755561070003
Drone,42126,0.001095234322782829,-0.021613370142646388,0.029294768839437893,-0.02337017091807321,-0.046766274805376054,0.006429672735504392,0.9986117413492606
Drone,42126,0.001095305499522263,-0.021613123674205276,0.029289152639270302,-0.023339251450463235,-0.04573305631068402,0.006536821995534272,0.9986596201210974
Drone,42126,0.0010994834748584508,-0.02160437425157536,0.02928400631441827,-0.023361343770291733,-0.04539117703427228,0.006763468743456244,0.998673191867713
Drone,42162,0.0011441046996973868,-0.021720736930103155,0.0293062583219831,-0.02400520476526488,-0.044495070545820005,0.006457671114748285,0.9987002740187239
Drone,42162,0.0011248417328785206,-0.02159938935887292,0.029295391598268345,-0.023453418335080467,-0.045850893935940856,0.006824727760528256,0.9986496161240286
Drone,42162,0.0011435995267266596,-0.021734797519195062,0.029300076622821233,-0.023561353244013598,-0.045186735862837155,0.006055620205060493,0.9986823073426829
Drone,42192,0.0011130511480624474,-0.021612895534260018,0.02929199919465959,-0.023150010120622212,-0.04510185438304108,0.006857100790331871,0.9986905826788283
Drone,42192,0.0011521896330943518,-0.021745926936806784,0.029297419070466665,-0.023666168697099012,-0.045349390059302615,0.006133538867420142,0.9986719806730394
Drone,42192,0.00110744640380465,-0.021593215164616104,0.02928616642924708,-0.023111529798010805,-0.046372980219000305,0.0065430963612099526,0.9986353647783619
Drone,42192,0.001177439804767244,-0.021733272425524027,0.02930748157554286,-0.02387074636600501,-0.04430813480239647,0.0064788307095750754,0.9987116708093979
Drone,42192,0.0011141030302168375,-0.021605407755815383,0.029303837434469293,-0.023253666046621102,-0.045440737445954074,0.0067010203982390305,0.9986738720530255
Drone,42258,0.0011746765657947966,-0.02173828684466676,0.029298605228547017,-0.023832112060424605,-0.04511573659853331,0.006221707310498614,0.9986780718049504
Drone,42258,0.0011481217713660314,-0.02172886889199589,0.029294614765073067,-0.02383539141075732,-0.04533461090757616,0.00622193552986843,0.9986680803392171
Drone,42302,0.0011400875650943087,-0.021721981236896646,0.029296932207847508,-0.02372360645770759,-0.04578640412181995,0.006295056712694334,0.9986496722851399
Drone,42258,0.001168881325167158,-0.021741132033650693,0.029282249435990268,-0.0236960246091999,-0.04512670797583847,0.006299982629924601,0.9986803236591008
Drone,42258,0.0010888363017611073,-0.02161567440215285,0.029281563522003902,-0.023268981789848,-0.046400116313684875,0.006494561543351398,0.9986307647789046
Drone,42258,0.0010955172102212532,-0.0216280860033947,0.02929092973246869,-0.0232102451127852,-0.04640929588284125,0.006721668980237679,0.9986302022989209
Drone,42325,0.0011569338121791841,-0.021736605186809987,0.029293089523713036,-0.023751711683487983,-0.04589110782087237,0.006275367836152573,0.9986443221555904
Drone,42325,0.0010968478749533404,-0.021609361814165968,0.02929022720684387,-0.0231475663831468,-0.04600777733179743,0.006690687084628112,0.9986504440002324
Drone,42372,0.001117303922556786,-0.021613535512491584,0.02929127787808473,-0.023518128980110402,-0.04654309950994915,0.006633035412847244,0.9986173643285469
