timeStamp,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw
371155,-0.3116481900215149,-0.3226049244403839,1.1174366474151611
371225,-0.030988262966275215,-0.24575011432170868,0.7848407626152039
371295,0.03295905143022537,-0.24063293635845184,0.7349580526351929
371365,0.13947086036205292,-0.2405594289302826,0.7284739017486572
371435,0.1370215266942978,-0.22105839848518372,0.6557575464248657
371505,0.30515167117118835,-0.15349972248077393,0.5173314213752747
371575,0.2520747780799866,-0.20006678998470306,0.5930607914924622
371645,0.3947395086288452,-0.27230149507522583,0.5712700486183167
371715,0.3116636574268341,-0.19518572092056274,0.5859569311141968
371785,0.26389947533607483,-0.226711705327034,0.5934363603591919
371855,0.15851441025733948,-0.27061617374420166,0.5874840617179871
371925,0.25068843364715576,-0.32454729080200195,0.5791544318199158
371995,0.28260451555252075,-0.3046996295452118,0.5848562121391296
372065,0.26163342595100403,-0.3427784740924835,0.5472885370254517
372135,0.2486184984445572,-0.28206518292427063,0.5568026900291443
372205,0.1813444048166275,-0.22234414517879486,0.5240404009819031
372275,0.46600526571273804,-0.2416042685508728,0.6191450953483582
372345,0.3972819149494171,-0.27915433049201965,0.5451605916023254
372415,0.3578353822231293,-0.24074535071849823,0.5975963473320007
372485,0.12098418921232224,-0.17273980379104614,-2.4831047994666733e-05
372555,0.36267220973968506,0.07049162685871124,-0.0026959944516420364
372625,0.3045324385166168,0.05349929258227348,-0.002348120091482997
372695,1.0489414930343628,-0.25685998797416687,-0.002057325094938278
372765,1.36194908618927,-0.3193534016609192,-0.006601074710488319
372835,0.4427037835121155,-1.205551266670227,-0.022794116288423538
372905,0.9099270105361938,-1.1263622045516968,-0.012541434727609158
372975,0.6046221852302551,-0.8331433534622192,-0.019281411543488503
373045,0.6930178999900818,-0.534722626209259,-0.017810853198170662
373115,0.09639540314674377,-0.418769508600235,-0.0388685017824173
373185,-0.6242808103561401,-0.31675487756729126,-0.05549328774213791
373255,-0.4441952407360077,-0.2908826768398285,-0.05510133132338524
373325,-0.15669214725494385,-0.16997289657592773,-0.05557602643966675
373395,0.444470077753067,-0.22530290484428406,-0.05352272838354111
373465,0.35793206095695496,-0.17043133080005646,-0.06451516598463058
373535,0.387940376996994,-0.11260849237442017,-0.19432184100151062
373605,-1.3934212923049927,-0.09919494390487671,-0.4343646168708801
373675,-3.1430492401123047,0.45562544465065,0.004448481369763613
373745,-4.243590354919434,1.4204983711242676,0.3505854904651642
373815,-0.8250176310539246,3.22031307220459,0.34745362401008606
373885,5.130672454833984,1.8864635229110718,0.10765179246664047
373955,5.194109916687012,0.28821900486946106,0.17362144589424133
374025,3.7955210208892822,-3.6000730991363525,0.5712917447090149
374095,1.309225082397461,-4.666699409484863,0.6286138892173767
374165,-3.3671109676361084,-4.083040714263916,0.5483967065811157
374235,-4.771096706390381,-3.0681803226470947,0.5266852378845215
374305,-4.841287136077881,-0.3942216634750366,0.7395154237747192
374375,-4.731043338775635,2.009204626083374,0.7394382953643799
374445,-4.05311918258667,3.895179510116577,0.7594181895256042
374515,-1.9319225549697876,4.0524001121521,0.6654423475265503
374585,-0.6581812500953674,4.475949764251709,0.5662690997123718
374655,0.09138035029172897,3.4112608432769775,0.5411546230316162
374725,1.2444188594818115,1.727548599243164,0.3765524923801422
374795,2.507120370864868,-0.08988236635923386,0.2991349697113037
374865,3.2967891693115234,-0.740867555141449,0.3456965684890747
374935,2.4516217708587646,-1.2662667036056519,0.26788783073425293
375005,0.9529091715812683,-1.3790174722671509,-0.05999158322811127
375075,0.19911746680736542,-1.0208494663238525,-0.34207019209861755
375145,0.2500496208667755,-0.6052975058555603,-0.5673139095306396
375215,-0.08000347763299942,-0.25909075140953064,-0.769632875919342
375285,-0.26122671365737915,-0.23762443661689758,-0.8131425380706787
375355,0.0903119146823883,0.10887300223112106,-0.8099854588508606
375425,0.11444281786680222,0.3009086847305298,-0.6996035575866699
375495,-0.41651153564453125,0.5174528956413269,-0.7070282697677612
375565,-0.29728683829307556,0.07108573615550995,-0.5356979370117188
375635,0.052468784153461456,0.5411041975021362,-0.348983496427536
375705,-0.5102260112762451,0.4410128593444824,-0.2849263548851013
375775,-0.7164356708526611,-0.017310144379734993,-0.3117508888244629
375845,-0.07662301510572433,-0.3194091022014618,-0.1802370399236679
375915,0.1880832314491272,0.15307913720607758,-0.05869570001959801
375985,-0.502415657043457,0.01680329255759716,-0.025212308391928673
376055,-0.5823574662208557,-0.3066875636577606,-0.0445018894970417
376125,-0.12385385483503342,-0.17103536427021027,-0.027771227061748505
376195,-0.6787210702896118,0.01736600697040558,-0.15931867063045502
376265,-0.7508296966552734,-0.48136669397354126,-0.24838528037071228
376335,-0.15822599828243256,0.013601378537714481,-0.3377942740917206
376405,-0.1547810584306717,-0.2310313731431961,-0.33203452825546265
