timeStamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz
34991,-0.00014666520291939378,-8.258037269115448e-06,0.0009050101507455111,-0.06339311599731445,0.03124166466295719,-0.0025673112832009792
35061,0.0011028184089809656,-0.00017341268539894372,0.0017027425346896052,-0.04435401037335396,0.02359013259410858,0.0028002182953059673
35131,0.006104805041104555,-0.0018084361217916012,0.002797675784677267,-0.007005366496741772,0.008487450890243053,0.007808847818523645
35201,0.006615917664021254,-0.0022829605732113123,0.0031079649925231934,-0.003912429790943861,0.00447450764477253,0.007135259918868542
35271,0.006371247582137585,-0.0020075030624866486,0.0022988186683505774,-0.0028300504200160503,0.004537899978458881,0.0020258433651179075
35341,0.00637141102924943,-0.0020009498111903667,0.0018838755786418915,-0.00207641813904047,0.004067879170179367,-0.00020832337031606585
35411,0.008780396543443203,-0.003206569468602538,0.0016993321478366852,0.004441198892891407,0.0006243631360121071,-0.0003923794429283589
35481,0.00876259058713913,-0.0012386419111862779,0.0011874911142513156,0.001189635950140655,0.007869756780564785,-0.0021818343084305525
35551,-2.9493643523892388e-05,0.00018199629266746342,0.16636355221271515,-0.0010554000036790967,0.009517294354736805,-7.927918341010809e-05
35621,0.0004591346369124949,-0.0003047736536245793,0.0010790158994495869,0.010409072041511536,-0.004920216742902994,0.000678494106978178
35691,-0.000657299067825079,-0.0008564398740418255,0.0016271811909973621,-0.003787472378462553,-0.008186880499124527,0.0027099705766886473
35761,-5.0646831368794665e-06,-0.002442611614242196,0.0012826324673369527,0.00559972133487463,-0.018191369250416756,-0.0006057755090296268
35831,-0.0013537441845983267,-0.002035182900726795,0.0011762030189856887,-0.003931308165192604,-0.00825769267976284,-0.0008493204950354993
35901,0.0013932854635640979,-0.006332593038678169,0.0012407428584992886,0.018547706305980682,-0.036430757492780685,-0.00022733013611286879
35971,-0.005112037993967533,-0.000700242118909955,0.0005675708525814116,-0.021991902962327003,0.005516999401152134,-0.0025844136252999306
36041,-0.006367613095790148,0.0012343705166131258,0.00018914163229055703,-0.022877754643559456,0.015575158409774303,-0.0030351406894624233
36111,0.0007587228901684284,-0.002769631100818515,0.0010309264762327075,0.022759951651096344,-0.010387771762907505,0.0019568316638469696
36181,0.0018615634180605412,-0.0011262124171480536,0.001272787805646658,0.025759702548384666,4.656738383346237e-05,0.002652391092851758
36251,0.0011272570118308067,-0.0013911519199609756,0.0016618045046925545,0.018197448924183846,-0.0005460191168822348,0.00393923232331872
36321,-0.002345870714634657,-0.0003420062712393701,0.0012410960625857115,-0.0013668140163645148,0.004943290259689093,0.0007031321292743087
36391,-0.003984223585575819,0.001460670493543148,0.0019906549714505672,-0.009467982687056065,0.013600848615169525,0.004720564465969801
36461,0.0010311889927834272,-0.000991404289379716,0.0019296662649139762,0.015087239444255829,0.0004233499348629266,0.0033417115919291973
36531,0.002260621404275298,-0.0034990585409104824,0.002179591916501522,0.018145905807614326,-0.011129899881780148,0.003570306347683072
36601,0.004356193356215954,-0.0031402031891047955,0.0015171270351856947,0.02191716805100441,-0.009108773432672024,0.0013332448434084654
36671,0.00239619635976851,-0.001930190366692841,0.001634172978810966,0.005369709804654121,-0.004046733491122723,0.0048771146684885025
36741,0.0012091618264093995,0.011428297497332096,0.0018060338916257024,-0.006199794355779886,0.055293258279561996,0.04394182935357094
36811,0.0033285189419984818,0.024698879569768906,0.006409380119293928,-0.014829350635409355,0.10137449949979782,0.1355823576450348
36881,-0.0014478089287877083,0.021210916340351105,0.015366269275546074,-0.059621360152959824,0.06061670556664467,0.19898946583271027
36951,-0.014252603985369205,0.01984598860144615,0.025887344032526016,-0.11052077263593674,0.026786956936120987,0.22715437412261963
37021,-0.025080518797039986,0.01659902185201645,0.04696187376976013,-0.12641297280788422,-0.0016727815382182598,0.27407413721084595
37091,-0.03105676732957363,0.013538980856537819,0.07918214052915573,-0.10246429592370987,-0.013223288580775261,0.3276037573814392
37161,-0.028861433267593384,0.011797413229942322,0.104110948741436,-0.04097627103328705,-0.014844306744635105,0.3025818467140198
37231,-0.0237467922270298,0.014393780380487442,0.11649412661790848,0.008486194536089897,0.0002770475693978369,0.21290914714336395
37301,-0.02085435949265957,0.012655248865485191,0.12898442149162292,0.03281731531023979,-0.003591537242755294,0.15995797514915466
37371,-0.018778761848807335,0.013517249375581741,0.14168693125247955,0.03795686364173889,0.0024518275167793036,0.1371261328458786
37441,-0.015979338437318802,0.014593714848160744,0.14813335239887238,0.03916339576244354,0.008535024709999561,0.10331425815820694
37511,-0.014187640510499477,0.016535110771656036,0.15489621460437775,0.03159993886947632,0.014877572655677795,0.09451214224100113
37581,-0.011803984642028809,0.01710420660674572,0.15488116443157196,0.026058975607156754,0.014216013252735138,0.06434743851423264
37651,-0.010271543636918068,0.017995499074459076,0.15841683745384216,0.017793597653508186,0.013054435141384602,0.0680326595902443
37721,-0.009551731869578362,0.01943579688668251,0.1668158769607544,0.009366756305098534,0.013947278261184692,0.09610901027917862
37791,-0.009290570393204689,0.02101770229637623,0.1746123731136322,0.003159778658300638,0.014862681739032269,0.1131608858704567
37861,-0.010156451724469662,0.02094062976539135,0.18298161029815674,-0.00443749874830246,0.008158017881214619,0.1235070750117302
37931,-0.010644695721566677,0.022760238498449326,0.1913752257823944,-0.0066511002369225025,0.009689834900200367,0.13008393347263336
38001,-0.01002297643572092,0.024543844163417816,0.20049645006656647,-0.002352593233808875,0.010034400969743729,0.13400410115718842
38071,-0.00819797720760107,0.02399815246462822,0.209231898188591,0.005508287809789181,0.0020287567749619484,0.12919840216636658
38141,-0.007074868306517601,0.02645077370107174,0.21822232007980347,0.009408850222826004,0.006258564535528421,0.12929745018482208
38211,-0.006777975708246231,0.02793155051767826,0.2277085781097412,0.00958364736288786,0.0069234129041433334,0.1276913434267044
38281,-0.0061484333127737045,0.028000231832265854,0.2369316816329956,0.010097529739141464,0.00241832691244781,0.12242742627859116
38351,-0.009322461672127247,0.027640994638204575,0.24427944421768188,-0.0019342396408319473,-0.0023808153346180916,0.11197223514318466
38421,-0.009701980277895927,0.031202135607600212,0.2514471113681793,-0.0022633119951933622,0.007299372926354408,0.10138525068759918
38491,-0.009665299206972122,0.03178175166249275,0.2597019672393799,-0.0005224153865128756,0.005970478989183903,0.10453188419342041
38561,-0.010987875983119011,0.031730908900499344,0.26691293716430664,-0.003362224902957678,0.002353265415877104,0.09714928269386292
38631,-0.010956164449453354,0.03129550814628601,0.27401167154312134,-0.001235386822372675,-0.0018343006959185004,0.09246550500392914
38701,-0.012025761418044567,0.03175807744264603,0.28155893087387085,-0.0020741482730954885,-0.0025008616503328085,0.08833953738212585
38771,-0.0021940008737146854,0.03284192457795143,0.28733423352241516,0.029263855889439583,-0.00042297880281694233,0.07665115594863892
38841,-0.00023529923055320978,0.033022478222846985,0.2917250096797943,0.032728273421525955,-0.0008157273405231535,0.06719407439231873
38911,-0.006093955133110285,0.028464678674936295,0.295694500207901,0.01105345319956541,-0.01303552184253931,0.05655945837497711
38981,-0.010608859360218048,0.02762792631983757,0.3004038333892822,-0.004621441476047039,-0.01367319468408823,0.05834576487541199
39051,-0.013290008530020714,0.029585305601358414,0.30255916714668274,-0.01136748120188713,-0.006444117520004511,0.04583965614438057
39121,-0.013106167316436768,0.028815966099500656,0.30517756938934326,-0.008293754421174526,-0.006012347526848316,0.041685182601213455
39191,-0.012589847669005394,0.030200013890862465,0.30906617641448975,-0.0037140953354537487,-0.001311658532358706,0.048389557749032974
39261,-0.012441533617675304,0.03033827804028988,0.3109615743160248,-0.0004037492908537388,-0.00027428718749433756,0.0392504446208477
39331,-0.012369886040687561,0.030295386910438538,0.31230592727661133,0.002484481781721115,-0.0010849101236090064,0.030901532620191574
39401,-0.015922565013170242,0.028731347993016243,0.31511640548706055,-0.005085356533527374,-0.005836416967213154,0.0379406213760376
39471,-0.01486370898783207,0.029797524213790894,0.3170165717601776,0.0005386152188293636,-0.0026286235079169273,0.038009997457265854
39541,-0.015182632021605968,0.029907144606113434,0.3221687972545624,0.0014546577585861087,-0.0027957819402217865,0.050291191786527634
39611,-0.014269477687776089,0.030286351218819618,0.3247917890548706,0.004992521367967129,-0.001292780740186572,0.0605773963034153
39681,-0.013877232559025288,0.03233671933412552,0.33028513193130493,0.004955077078193426,0.00757194496691227,0.09794999659061432
39751,-0.015241862274706364,0.03289119899272919,0.3375939130783081,-0.0042847804725170135,0.011609252542257309,0.14365994930267334
39821,-0.01748461276292801,0.028682462871074677,0.3491452634334564,-0.01476290449500084,-0.0015373537316918373,0.1917138248682022
39891,-0.01582670398056507,0.02946941740810871,0.362815797328949,-0.007365314289927483,0.0039289239794015884,0.22266380488872528
39961,-0.015932200476527214,0.02996639348566532,0.37991198897361755,-0.0044662863947451115,0.004641570150852203,0.2455923855304718
40031,-0.019330130890011787,0.027730727568268776,0.3985171914100647,-0.010755554772913456,-0.006254388485103846,0.2552793323993683
40101,-0.01840950921177864,0.02612924948334694,0.415549635887146,-0.0018885304452851415,-0.013888921588659286,0.24197913706302643
40171,-0.020004648715257645,0.025130782276391983,0.4332357943058014,-0.0004005341324955225,-0.01847159117460251,0.22811752557754517
40241,-0.019918829202651978,0.024626655504107475,0.4506714940071106,0.004499408416450024,-0.020379332825541496,0.21156702935695648
40311,-0.02162419632077217,0.02321714721620083,0.461245059967041,0.0037359180860221386,-0.023163311183452606,0.16247481107711792
40381,-0.01831080950796604,0.022090062499046326,0.4703845977783203,0.014914439991116524,-0.02343357540667057,0.12111333012580872
40451,-0.017231879755854607,0.020014319568872452,0.479160338640213,0.017272962257266045,-0.02416679449379444,0.10005069524049759
40521,-0.016147993505001068,0.019298240542411804,0.4845257103443146,0.017880970612168312,-0.021121207624673843,0.0729137435555458
40591,-0.013418244197964668,0.019567938521504402,0.49064362049102783,0.020625058561563492,-0.015079249627888203,0.06229160726070404
40661,-0.011018874123692513,0.019505759701132774,0.49360015988349915,0.020440060645341873,-0.0104684978723526,0.0395137183368206
40731,-0.010456523858010769,0.018704213201999664,0.4963333308696747,0.015166450291872025,-0.007974079810082912,0.03736085817217827
