118110,0,0
14,0,255
2362,1,4
13,0,255
14,0,255
14,0,255
12,0,255
12,0,255
9,0,255
1772,1,5
16,0,255
14,0,255
13,0,255
16,0,255
13,0,255
13,0,255
13,0,255
1861,1,5
16,0,255
14,0,255
15,0,255
13,0,255
16,0,255
13,0,255
15,0,255
18,0,255
17,0,255
16,0,255
16,0,255
17,0,255
15,0,255
14,0,255
15,0,255
21,0,255
20,0,255
20,0,255
23,0,255
20,0,255
18,0,255
21,0,255
22,0,255
20,0,255
19,0,255
21,0,255
19,0,255
20,0,255
19,0,255
23,0,255
21,0,255
16,1,5
16,1,5
16,1,5
17,0,255
20,0,255
20,0,255
19,0,255
16,0,255
12,1,5
10,1,5
11,1,5
12,1,5
17,1,5
17,0,255
14,0,255
12,0,255
118110,0,0
11,0,255
13,0,255
13,0,255
16,0,255
13,0,255
11,0,255
10,0,255
13,0,255
1846,1,5
16,0,255
16,0,255
15,0,255
15,0,255
14,0,255
14,0,255
9,0,255
1972,1,5
16,0,255
16,0,255
15,0,255
14,0,255
15,0,255
11,0,255
13,0,255
17,0,255
15,0,255
17,0,255
17,0,255
17,0,255
16,0,255
15,0,255
15,0,255
23,0,255
20,0,255
20,0,255
24,0,255
19,0,255
19,0,255
19,0,255
21,0,255
20,0,255
19,0,255
21,0,255
19,0,255
21,0,255
19,0,255
25,0,255
21,0,255
16,1,5
16,1,5
15,0,255
18,0,255
20,0,255
18,0,255
18,0,255
16,0,255
12,1,5
11,1,5
12,1,5
14,1,5
17,1,5
17,0,255
15,0,255
12,0,255
118176,0,0
15,0,255
11,0,255
14,0,255
15,0,255
15,0,255
13,0,255
11,0,255
9,0,255
1881,1,5
16,0,255
17,0,255
16,0,255
16,0,255
12,0,255
15,0,255
11,0,255
1891,1,5
3543,1,4
15,0,255
14,0,255
13,0,255
14,0,255
11,0,255
13,0,255
1973,1,4
16,0,255
17,0,255
17,0,255
18,0,255
15,0,255
16,0,255
15,0,255
23,0,255
19,0,255
20,0,255
24,0,255
20,0,255
20,0,255
20,0,255
22,0,255
20,0,255
18,0,255
22,0,255
853,1,4
21,0,255
21,0,255
24,0,255
21,0,255
15,1,5
17,1,5
15,1,5
20,0,255
21,0,255
19,0,255
18,0,255
1064,1,4
12,1,5
11,1,5
13,1,5
12,1,5
16,1,5
17,0,255
15,0,255
12,0,255
118243,0,0
1832,1,4
16,0,255
16,0,255
14,0,255
13,0,255
13,0,255
12,0,255
11,0,255
1802,1,5
15,0,255
17,0,255
16,0,255
16,0,255
13,0,255
16,0,255
9,0,255
2005,1,9
3544,1,5
15,0,255
14,0,255
14,0,255
14,0,255
11,0,255
12,0,255
16,0,255
16,0,255
16,0,255
16,0,255
18,0,255
14,0,255
14,0,255
11,0,255
22,0,255
19,0,255
20,0,255
24,0,255
20,0,255
19,0,255
20,0,255
20,0,255
21,0,255
19,0,255
22,0,255
21,0,255
20,0,255
20,0,255
24,0,255
21,0,255
16,1,5
17,1,5
18,1,5
18,0,255
23,0,255
18,0,255
19,0,255
16,0,255
11,1,5
11,1,5
12,1,5
14,1,5
16,1,5
17,0,255
14,0,255
12,0,255
118309,0,0
1760,1,5
13,0,255
13,0,255
15,0,255
14,0,255
13,0,255
10,0,255
12,0,255
1810,1,5
14,0,255
16,0,255
14,0,255
15,0,255
14,0,255
14,0,255
8,0,255
1899,1,5
16,0,255
15,0,255
14,0,255
14,0,255
14,0,255
13,0,255
12,0,255
16,0,255
16,0,255
16,0,255
17,0,255
16,0,255
15,0,255
12,0,255
12,0,255
22,0,255
20,0,255
19,0,255
24,0,255
19,0,255
19,0,255
23,0,255
22,0,255
20,0,255
19,0,255
21,0,255
19,0,255
21,0,255
20,0,255
23,0,255
22,0,255
15,1,5
17,1,5
18,1,5
20,0,255
21,0,255
19,0,255
19,0,255
17,0,255
12,1,5
11,1,5
13,1,5
14,1,5
18,1,5
17,0,255
14,0,255
13,0,255
118375,0,0
12,0,255
13,0,255
13,0,255
16,0,255
14,0,255
13,0,255
11,0,255
11,0,255
1653,1,5
14,0,255
16,0,255
14,0,255
15,0,255
13,0,255
13,0,255
11,0,255
1866,1,5
2263,1,4
16,0,255
15,0,255
14,0,255
14,0,255
13,0,255
12,0,255
16,0,255
16,0,255
17,0,255
16,0,255
16,0,255
15,0,255
16,0,255
14,0,255
20,0,255
20,0,255
20,0,255
24,0,255
22,0,255
19,0,255
1103,1,4
21,0,255
20,0,255
20,0,255
22,0,255
19,0,255
21,0,255
20,0,255
22,0,255
20,0,255
15,1,5
16,1,5
16,1,5
18,0,255
21,0,255
18,0,255
20,0,255
16,0,255
11,1,5
11,1,5
12,1,5
13,1,5
16,1,5
16,0,255
14,0,255
13,0,255
118442,0,0
15,0,255
14,0,255
15,0,255
15,0,255
16,0,255
14,0,255
9,0,255
10,0,255
1792,1,5
16,0,255
17,0,255
13,0,255
15,0,255
14,0,255
15,0,255
11,0,255
1943,1,5
16,0,255
15,0,255
16,0,255
15,0,255
15,0,255
12,0,255
14,0,255
2050,1,4
15,0,255
16,0,255
16,0,255
18,0,255
15,0,255
14,0,255
14,0,255
23,0,255
19,0,255
20,0,255
24,0,255
22,0,255
20,0,255
22,0,255
22,0,255
21,0,255
19,0,255
21,0,255
20,0,255
21,0,255
20,0,255
23,0,255
21,0,255
14,1,5
18,1,5
17,1,5
19,0,255
21,0,255
19,0,255
20,0,255
17,0,255
12,1,5
10,1,5
13,1,5
13,1,5
17,1,5
17,0,255
16,0,255
12,0,255
118508,0,0
13,0,255
13,0,255
13,0,255
13,0,255
15,0,255
13,0,255
11,0,255
11,0,255
1848,1,5
15,0,255
17,0,255
14,0,255
14,0,255
13,0,255
13,0,255
11,0,255
1893,1,5
686,1,4
16,0,255
16,0,255
13,0,255
14,0,255
13,0,255
13,0,255
1874,1,5
17,0,255
16,0,255
728,1,4
17,0,255
15,0,255
15,0,255
16,0,255
21,0,255
21,0,255
20,0,255
23,0,255
19,0,255
19,0,255
21,0,255
20,0,255
20,0,255
19,0,255
21,0,255
21,0,255
22,0,255
20,0,255
23,0,255
22,0,255
16,1,5
15,1,5
15,0,255
19,0,255
21,0,255
19,0,255
20,0,255
997,1,4
12,1,5
11,1,5
12,1,5
13,1,5
17,1,5
16,0,255
15,0,255
13,0,255
118574,0,0
13,0,255
14,0,255
15,0,255
15,0,255
15,0,255
12,0,255
10,0,255
10,0,255
1804,1,5
16,0,255
16,0,255
15,0,255
16,0,255
15,0,255
16,0,255
13,0,255
1800,1,5
2359,1,4
15,0,255
14,0,255
16,0,255
16,0,255
14,0,255
15,0,255
2074,1,5
17,0,255
17,0,255
18,0,255
16,0,255
16,0,255
14,0,255
12,0,255
20,0,255
20,0,255
19,0,255
24,0,255
21,0,255
21,0,255
20,0,255
23,0,255
21,0,255
20,0,255
20,0,255
19,0,255
20,0,255
19,0,255
24,0,255
23,0,255
15,1,5
16,1,5
17,1,5
20,0,255
21,0,255
18,0,255
18,0,255
15,0,255
12,1,5
11,1,5
12,1,5
13,1,5
18,1,5
17,0,255
16,0,255
13,0,255
118641,0,0
1774,1,4
11,0,255
13,0,255
14,0,255
14,0,255
13,0,255
12,0,255
8,0,255
1816,1,9
14,0,255
17,0,255
13,0,255
15,0,255
11,0,255
15,0,255
10,0,255
1835,1,5
3516,1,4
14,0,255
14,0,255
15,0,255
16,0,255
15,0,255
14,0,255
15,0,255
17,0,255
16,0,255
16,0,255
19,0,255
14,0,255
14,0,255
11,0,255
21,0,255
19,0,255
19,0,255
23,0,255
20,0,255
19,0,255
21,0,255
22,0,255
19,0,255
20,0,255
22,0,255
20,0,255
20,0,255
19,0,255
22,0,255
21,0,255
15,1,5
16,1,5
19,0,255
18,0,255
22,0,255
18,0,255
19,0,255
16,0,255
12,1,5
11,1,5
12,1,5
13,1,5
18,1,5
16,0,255
16,0,255
12,0,255
118707,0,0
9,0,255
14,0,255
14,0,255
15,0,255
12,0,255
9,0,255
14,0,255
9,0,255
1750,1,5
14,0,255
16,0,255
13,0,255
15,0,255
13,0,255
12,0,255
12,0,255
1857,1,5
17,0,255
16,0,255
15,0,255
16,0,255
13,0,255
13,0,255
14,0,255
16,0,255
17,0,255
15,0,255
18,0,255
18,0,255
14,0,255
15,0,255
13,0,255
20,0,255
20,0,255
20,0,255
23,0,255
21,0,255
19,0,255
20,0,255
21,0,255
21,0,255
18,0,255
21,0,255
21,0,255
21,0,255
21,0,255
23,0,255
22,0,255
15,1,5
17,1,5
18,1,5
17,0,255
21,0,255
20,0,255
19,0,255
17,0,255
12,1,5
11,1,5
13,1,5
12,1,5
15,1,5
16,0,255
14,0,255
12,0,255
118773,0,0
12,0,255
14,0,255
13,0,255
14,0,255
13,0,255
10,0,255
10,0,255
8,0,255
1847,1,5
14,0,255
16,0,255
14,0,255
