52305,0,0
24,0,255
26,0,255
25,0,255
27,0,255
27,0,255
25,0,255
23,0,255
21,0,255
26,0,255
27,0,255
27,0,255
28,0,255
28,0,255
25,0,255
26,0,255
22,0,255
1052,1,4
26,0,255
27,0,255
25,0,255
27,0,255
27,0,255
26,0,255
25,0,255
25,0,255
26,1,5
31,1,5
30,1,5
32,1,5
32,0,255
28,0,255
29,0,255
24,1,5
24,1,5
26,1,5
31,1,5
29,1,5
29,1,5
28,0,255
30,0,255
24,1,5
24,1,5
28,1,5
25,1,5
26,1,5
28,1,5
31,1,5
28,0,255
24,1,5
25,1,5
27,1,5
27,1,5
29,1,5
29,1,5
28,1,5
27,0,255
21,1,5
20,1,5
22,1,5
24,1,5
27,1,5
26,0,255
27,0,255
25,0,255
52437,0,0
23,0,255
25,0,255
25,0,255
26,0,255
25,0,255
26,0,255
23,0,255
21,0,255
25,0,255
806,1,4
27,0,255
29,0,255
26,0,255
26,0,255
26,0,255
23,0,255
28,0,255
27,0,255
27,0,255
28,0,255
27,0,255
27,0,255
26,0,255
27,0,255
25,0,255
28,1,5
30,1,5
30,1,5
32,1,5
31,0,255
27,0,255
28,0,255
23,1,5
25,1,5
25,1,5
32,1,5
29,1,5
30,1,5
28,0,255
30,0,255
24,1,5
24,1,5
28,1,5
25,1,5
26,1,5
28,1,5
30,1,5
29,0,255
22,1,5
24,1,5
27,1,5
27,1,5
29,1,5
27,1,5
29,1,5
28,0,255
21,1,5
21,1,5
22,1,5
24,1,5
27,1,5
27,0,255
26,0,255
25,0,255
52437,0,0
22,0,255
25,0,255
25,0,255
26,0,255
27,0,255
739,1,4
23,0,255
23,0,255
26,0,255
27,0,255
27,0,255
28,0,255
27,0,255
26,0,255
24,0,255
24,0,255
26,0,255
26,0,255
26,0,255
25,0,255
28,0,255
26,0,255
24,0,255
25,0,255
24,0,255
27,1,5
32,1,5
29,1,5
33,1,5
31,0,255
28,0,255
28,0,255
24,1,5
25,1,5
26,1,5
31,1,5
29,1,5
31,1,5
27,0,255
31,0,255
24,1,5
23,1,5
28,1,5
25,1,5
26,1,5
29,1,5
30,1,5
29,0,255
23,1,5
25,1,5
28,1,5
28,1,5
29,1,5
28,1,5
28,1,5
27,0,255
21,1,5
21,1,5
23,1,5
25,1,5
27,1,5
27,0,255
27,0,255
23,0,255
52570,0,0
24,0,255
24,0,255
26,0,255
24,0,255
27,0,255
25,0,255
21,0,255
917,1,4
25,0,255
26,0,255
27,0,255
27,0,255
27,0,255
27,0,255
26,0,255
23,0,255
25,0,255
25,0,255
25,0,255
27,0,255
28,0,255
27,0,255
24,0,255
25,0,255
25,0,255
25,1,5
29,1,5
29,1,5
32,1,5
29,0,255
27,0,255
28,0,255
24,1,5
25,1,5
26,1,5
31,1,5
28,1,5
29,1,5
28,0,255
30,0,255
23,1,5
24,1,5
28,1,5
25,1,5
25,1,5
28,1,5
30,1,5
28,0,255
23,1,5
24,1,5
27,1,5
28,1,5
29,1,5
28,1,5
28,1,5
27,0,255
21,1,5
20,1,5
22,1,5
24,1,5
28,1,5
26,0,255
29,0,255
24,0,255
52570,0,0
23,0,255
25,0,255
27,0,255
25,0,255
26,0,255
1223,1,4
23,0,255
23,0,255
27,0,255
27,0,255
27,0,255
28,0,255
27,0,255
26,0,255
24,0,255
23,0,255
26,0,255
25,0,255
27,0,255
25,0,255
27,0,255
26,0,255
26,0,255
24,0,255
25,0,255
26,1,5
30,1,5
28,1,5
32,1,5
30,0,255
26,0,255
29,0,255
24,1,5
24,1,5
27,1,5
31,1,5
29,1,5
29,1,5
27,0,255
29,0,255
24,1,5
23,1,5
28,1,5
27,1,5
26,1,5
28,1,5
30,1,5
28,0,255
23,1,5
25,1,5
28,1,5
28,1,5
29,1,5
28,1,5
29,1,5
28,0,255
21,1,5
21,1,5
23,1,5
25,1,5
27,1,5
28,0,255
28,0,255
24,0,255
52636,0,0
24,0,255
25,0,255
1739,1,4
25,0,255
27,0,255
23,0,255
22,0,255
22,0,255
26,0,255
27,0,255
28,0,255
26,0,255
25,0,255
26,0,255
26,0,255
22,0,255
26,0,255
27,0,255
25,0,255
26,0,255
27,0,255
27,0,255
26,0,255
26,0,255
26,0,255
27,1,5
31,1,5
30,1,5
32,1,5
30,0,255
25,0,255
27,0,255
23,1,5
25,1,5
26,1,5
32,1,5
29,1,5
30,1,5
28,0,255
30,0,255
24,1,5
24,1,5
27,1,5
26,1,5
27,1,5
28,1,5
30,1,5
28,0,255
23,1,5
25,1,5
26,1,5
28,1,5
29,1,5
28,1,5
29,1,5
28,0,255
21,1,5
21,1,5
22,1,5
23,1,5
26,1,5
28,0,255
28,0,255
25,0,255
52702,0,0
25,0,255
24,0,255
26,0,255
26,0,255
25,0,255
25,0,255
23,0,255
21,0,255
27,0,255
26,0,255
27,0,255
27,0,255
26,0,255
25,0,255
26,0,255
21,0,255
27,0,255
25,0,255
27,0,255
25,0,255
28,0,255
27,0,255
26,0,255
25,0,255
25,0,255
27,1,5
31,1,5
28,1,5
32,1,5
31,0,255
26,0,255
29,0,255
24,1,5
25,1,5
27,1,5
32,1,5
28,1,5
30,1,5
28,0,255
30,0,255
24,1,5
24,1,5
28,1,5
26,1,5
27,1,5
28,1,5
30,1,5
29,0,255
23,1,5
25,1,5
28,1,5
27,1,5
30,1,5
28,1,5
30,1,5
28,0,255
21,1,5
21,1,5
22,1,5
24,1,5
28,1,5
28,0,255
26,0,255
24,0,255
52769,0,0
22,0,255
25,0,255
27,0,255
26,0,255
26,0,255
2998,1,4
23,0,255
21,0,255
25,0,255
535,1,4
28,0,255
27,0,255
26,0,255
26,0,255
27,0,255
23,0,255
25,0,255
28,0,255
27,0,255
27,0,255
27,0,255
28,0,255
27,0,255
24,0,255
26,0,255
26,1,5
32,1,5
29,1,5
32,1,5
31,0,255
27,0,255
29,0,255
24,1,5
25,1,5
25,1,5
31,1,5
29,1,5
30,1,5
29,0,255
30,0,255
23,1,5
24,1,5
28,1,5
26,1,5
25,1,5
27,1,5
31,1,5
29,0,255
23,1,5
25,1,5
27,1,5
27,1,5
29,1,5
28,1,5
30,1,5
27,0,255
22,1,5
21,1,5
22,1,5
24,1,5
27,1,5
27,0,255
27,0,255
24,0,255
52835,0,0
23,0,255
23,0,255
27,0,255
27,0,255
26,0,255
25,0,255
23,0,255
20,0,255
26,0,255
27,0,255
28,0,255
27,0,255
27,0,255
26,0,255
25,0,255
24,0,255
27,0,255
27,0,255
27,0,255
26,0,255
27,0,255
27,0,255
27,0,255
24,0,255
24,0,255
26,1,5
30,1,5
31,1,5
32,1,5
30,0,255
25,0,255
28,0,255
23,1,5
24,1,5
26,1,5
33,1,5
30,1,5
30,1,5
27,0,255
31,0,255
24,1,5
23,1,5
29,1,5
26,1,5
26,1,5
28,1,5
31,1,5
28,0,255
23,1,5
26,1,5
27,1,5
27,1,5
30,1,5
28,1,5
27,1,5
28,0,255
21,1,5
21,1,5
23,1,5
24,1,5
27,1,5
27,0,255
27,0,255
25,0,255
52901,0,0
23,0,255
23,0,255
26,0,255
24,0,255
26,0,255
25,0,255
23,0,255
21,0,255
25,0,255
26,0,255
28,0,255
27,0,255
26,0,255
26,0,255
27,0,255
23,0,255
26,0,255
26,0,255
27,0,255
26,0,255
28,0,255
27,0,255
26,0,255
26,0,255
26,0,255
25,1,5
30,1,5
29,1,5
32,1,5
29,0,255
26,0,255
27,0,255
23,1,5
26,1,5
26,1,5
32,1,5
29,1,5
28,1,5
29,0,255
31,0,255
24,1,5
24,1,5
28,1,5
26,1,5
26,1,5
28,1,5
31,1,5
28,0,255
23,1,5
25,1,5
27,1,5
27,1,5
29,1,5
28,1,5
29,1,5
28,0,255
21,1,5
21,1,5
23,1,5
24,1,5
27,1,5
26,0,255
27,0,255
23,0,255
52968,0,0
23,0,255
25,0,255
26,0,255
26,0,255
27,0,255
25,0,255
24,0,255
22,0,255
24,0,255
26,0,255
28,0,255
26,0,255
27,0,255
25,0,255
27,0,255
24,0,255
25,0,255
26,0,255
26,0,255
26,0,255
28,0,255
26,0,255
25,0,255
25,0,255
25,0,255
26,1,5
30,1,5
29,1,5
33,1,5
30,0,255
27,0,255
30,0,255
24,1,5
24,1,5
27,1,5
32,1,5
29,1,5
29,1,5
29,0,255
30,0,255
24,1,5
24,1,5
29,1,5
26,1,5
27,1,5
29,1,5
30,1,5
28,0,255
23,1,5
25,1,5
27,1,5
27,1,5
30,1,5
28,1,5
29,1,5
27,0,255
21,1,5
21,1,5
23,1,5
24,1,5
28,1,5
26,0,255
28,0,255
23,0,255
53034,0,0
23,0,255
25,0,255
27,0,255
27,0,255
26,0,255
26,0,255
22,0,255
21,0,255
24,0,255
733,1,4
28,0,255
27,0,255
28,0,255
26,0,255
27,0,255
23,0,255
27,0,255
27,0,255
26,0,255
25,0,255
27,0,255
27,0,255
25,0,255
25,0,255
25,0,255
26,1,5
30,1,5
30,1,5
34,1,5
32,0,255
28,0,255
28,0,255
23,1,5
26,1,5
26,1,5
31,1,5
29,1,5
30,1,5
836,1,4
31,0,255
